[run number],attendance 
21.0,40.0
21.0,55.0
21.0,62.0
21.0,51.0
21.0,53.0
21.0,50.0
21.0,53.0
21.0,52.0
21.0,49.0
21.0,41.0
21.0,50.0
21.0,44.0
21.0,49.0
21.0,49.0
21.0,52.0
21.0,52.0
21.0,50.0
21.0,47.0
21.0,52.0
21.0,46.0
21.0,47.0
21.0,51.0
21.0,50.0
21.0,49.0
21.0,47.0
21.0,48.0
21.0,50.0
21.0,48.0
21.0,48.0
21.0,50.0
21.0,49.0
21.0,48.0
21.0,48.0
21.0,49.0
21.0,49.0
21.0,49.0
21.0,49.0
21.0,50.0
21.0,49.0
21.0,47.0
21.0,48.0
21.0,50.0
21.0,50.0
21.0,49.0
21.0,50.0
21.0,49.0
21.0,48.0
21.0,47.0
21.0,50.0
21.0,50.0
21.0,51.0
21.0,48.0
21.0,49.0
21.0,47.0
21.0,48.0
21.0,48.0
21.0,50.0
21.0,49.0
21.0,49.0
21.0,49.0
21.0,47.0
21.0,49.0
21.0,47.0
21.0,50.0
21.0,50.0
21.0,51.0
21.0,48.0
21.0,48.0
21.0,49.0
21.0,47.0
21.0,51.0
21.0,49.0
21.0,49.0
21.0,48.0
21.0,48.0
21.0,48.0
21.0,48.0
21.0,51.0
21.0,49.0
21.0,49.0
21.0,48.0
21.0,47.0
21.0,49.0
21.0,49.0
21.0,50.0
21.0,50.0
21.0,49.0
21.0,47.0
21.0,48.0
21.0,48.0
21.0,49.0
21.0,51.0
21.0,50.0
21.0,48.0
21.0,50.0
21.0,47.0
21.0,49.0
21.0,49.0
21.0,50.0
21.0,49.0
21.0,48.0
21.0,47.0
21.0,48.0
21.0,48.0
21.0,49.0
21.0,51.0
21.0,49.0
21.0,50.0
21.0,47.0
21.0,49.0
21.0,49.0
21.0,50.0
21.0,49.0
21.0,50.0
21.0,48.0
21.0,47.0
21.0,48.0
21.0,49.0
21.0,51.0
21.0,50.0
21.0,48.0
21.0,48.0
21.0,48.0
21.0,48.0
21.0,49.0
21.0,51.0
21.0,49.0
21.0,49.0
21.0,47.0
21.0,48.0
21.0,50.0
21.0,49.0
21.0,50.0
21.0,49.0
21.0,48.0
21.0,47.0
21.0,48.0
21.0,50.0
21.0,50.0
21.0,50.0
21.0,48.0
21.0,50.0
21.0,47.0
21.0,48.0
21.0,48.0
21.0,50.0
21.0,49.0
21.0,50.0
21.0,48.0
21.0,48.0
21.0,48.0
21.0,47.0
21.0,51.0
21.0,50.0
21.0,50.0
21.0,48.0
21.0,49.0
21.0,49.0
21.0,48.0
21.0,51.0
21.0,49.0
21.0,50.0
21.0,46.0
21.0,49.0
21.0,49.0
21.0,48.0
21.0,49.0
21.0,48.0
21.0,50.0
21.0,47.0
21.0,51.0
21.0,48.0
21.0,50.0
21.0,48.0
21.0,48.0
21.0,49.0
21.0,46.0
21.0,52.0
21.0,48.0
21.0,50.0
21.0,47.0
21.0,48.0
21.0,48.0
21.0,47.0
21.0,50.0
21.0,48.0
21.0,51.0
21.0,47.0
21.0,51.0
21.0,49.0
21.0,49.0
21.0,49.0
21.0,49.0
21.0,51.0
21.0,46.0
21.0,51.0
21.0,47.0
21.0,50.0
21.0,47.0
21.0,48.0
21.0,49.0
21.0,47.0
21.0,51.0
21.0,48.0
21.0,51.0
21.0,48.0
21.0,48.0
21.0,48.0
21.0,48.0
21.0,51.0
21.0,48.0
21.0,51.0
21.0,47.0
21.0,51.0
21.0,46.0
21.0,50.0
21.0,50.0
21.0,50.0
21.0,49.0
21.0,46.0
21.0,51.0
21.0,47.0
21.0,51.0
21.0,48.0
21.0,50.0
21.0,47.0
21.0,48.0
21.0,49.0
21.0,48.0
21.0,50.0
21.0,48.0
21.0,50.0
21.0,48.0
21.0,48.0
21.0,48.0
21.0,49.0
21.0,49.0
21.0,49.0
21.0,50.0
21.0,48.0
21.0,51.0
21.0,47.0
21.0,50.0
21.0,50.0
21.0,49.0
21.0,49.0
21.0,48.0
21.0,50.0
21.0,47.0
21.0,49.0
21.0,47.0
21.0,50.0
21.0,47.0
21.0,50.0
21.0,48.0
21.0,48.0
21.0,49.0
21.0,47.0
21.0,50.0
21.0,48.0
21.0,51.0
21.0,47.0
21.0,50.0
21.0,47.0
21.0,49.0
21.0,48.0
21.0,49.0
21.0,49.0
21.0,48.0
21.0,51.0
21.0,47.0
21.0,53.0
21.0,47.0
21.0,49.0
21.0,48.0
21.0,47.0
21.0,49.0
21.0,48.0
21.0,51.0
21.0,47.0
21.0,51.0
21.0,47.0
21.0,50.0
21.0,49.0
21.0,50.0
21.0,49.0
21.0,48.0
21.0,51.0
21.0,46.0
21.0,51.0
21.0,47.0
21.0,50.0
21.0,47.0
21.0,47.0
21.0,47.0
21.0,47.0
21.0,51.0
21.0,48.0
21.0,51.0
21.0,48.0
21.0,50.0
21.0,49.0
21.0,48.0
21.0,49.0
21.0,50.0
21.0,49.0
21.0,47.0
21.0,51.0
21.0,47.0
21.0,51.0
21.0,47.0
21.0,50.0
21.0,48.0
21.0,46.0
21.0,48.0
21.0,46.0
21.0,52.0
21.0,48.0
21.0,52.0
21.0,47.0
21.0,51.0
21.0,48.0
21.0,47.0
21.0,51.0
21.0,48.0
21.0,52.0
21.0,45.0
21.0,51.0
21.0,50.0
21.0,47.0
21.0,50.0
21.0,47.0
21.0,52.0
21.0,47.0
21.0,50.0
21.0,49.0
21.0,47.0
21.0,49.0
21.0,46.0
21.0,51.0
21.0,48.0
21.0,50.0
21.0,47.0
21.0,49.0
21.0,48.0
21.0,47.0
21.0,49.0
21.0,48.0
21.0,50.0
21.0,48.0
21.0,51.0
21.0,48.0
21.0,48.0
21.0,48.0
21.0,49.0
21.0,49.0
21.0,48.0
21.0,49.0
21.0,48.0
21.0,50.0
21.0,47.0
21.0,50.0
21.0,49.0
21.0,50.0
21.0,48.0
21.0,49.0
21.0,49.0
21.0,48.0
21.0,51.0
21.0,49.0
21.0,50.0
21.0,48.0
21.0,49.0
21.0,48.0
21.0,48.0
21.0,51.0
21.0,49.0
21.0,50.0
21.0,48.0
21.0,49.0
21.0,49.0
21.0,49.0
21.0,49.0
21.0,50.0
21.0,49.0
21.0,47.0
21.0,50.0
21.0,47.0
21.0,50.0
21.0,48.0
21.0,51.0
21.0,48.0
21.0,49.0
21.0,47.0
21.0,48.0
21.0,52.0
21.0,48.0
21.0,51.0
21.0,48.0
21.0,50.0
21.0,46.0
21.0,46.0
21.0,50.0
21.0,50.0
21.0,51.0
21.0,47.0
21.0,52.0
21.0,48.0
21.0,49.0
21.0,49.0
21.0,50.0
21.0,50.0
21.0,45.0
21.0,52.0
21.0,47.0
21.0,50.0
21.0,49.0
21.0,49.0
21.0,50.0
21.0,46.0
21.0,52.0
21.0,48.0
21.0,49.0
21.0,47.0
21.0,48.0
21.0,48.0
21.0,47.0
21.0,50.0
21.0,49.0
21.0,50.0
21.0,47.0
21.0,51.0
21.0,48.0
21.0,50.0
21.0,50.0
21.0,50.0
21.0,48.0
21.0,46.0
21.0,51.0
21.0,48.0
21.0,50.0
21.0,48.0
21.0,50.0
21.0,47.0
21.0,48.0
21.0,49.0
21.0,48.0
21.0,50.0
21.0,47.0
21.0,50.0
21.0,48.0
21.0,49.0
21.0,47.0
21.0,50.0
21.0,48.0
21.0,49.0
21.0,48.0
21.0,47.0
21.0,50.0
21.0,47.0
21.0,51.0
21.0,48.0
21.0,51.0
21.0,47.0
21.0,47.0
21.0,47.0
21.0,48.0
21.0,50.0
21.0,49.0
21.0,49.0
21.0,47.0
21.0,50.0
21.0,47.0
21.0,50.0
21.0,50.0
21.0,50.0
21.0,48.0
21.0,47.0
21.0,49.0
21.0,47.0
21.0,51.0
21.0,49.0
21.0,50.0
21.0,48.0
21.0,47.0
21.0,48.0
21.0,48.0
21.0,51.0
21.0,50.0
21.0,49.0
21.0,47.0
21.0,48.0
21.0,48.0
21.0,49.0
21.0,51.0
21.0,50.0
21.0,48.0
21.0,49.0
21.0,47.0
21.0,49.0
22.0,24.0
22.0,63.0
22.0,60.0
22.0,65.0
22.0,62.0
22.0,49.0
22.0,54.0
22.0,48.0
22.0,43.0
22.0,56.0
22.0,56.0
22.0,37.0
22.0,51.0
22.0,46.0
22.0,56.0
22.0,50.0
22.0,54.0
22.0,50.0
22.0,50.0
22.0,47.0
22.0,47.0
22.0,50.0
22.0,48.0
22.0,49.0
22.0,44.0
22.0,48.0
22.0,48.0
22.0,49.0
22.0,47.0
22.0,51.0
22.0,45.0
22.0,51.0
22.0,49.0
22.0,50.0
22.0,49.0
22.0,50.0
22.0,43.0
22.0,50.0
22.0,48.0
22.0,47.0
22.0,51.0
22.0,49.0
22.0,45.0
22.0,51.0
22.0,47.0
22.0,48.0
22.0,53.0
22.0,46.0
22.0,48.0
22.0,50.0
22.0,47.0
22.0,48.0
22.0,53.0
22.0,44.0
22.0,49.0
22.0,49.0
22.0,49.0
22.0,49.0
22.0,51.0
22.0,42.0
22.0,50.0
22.0,48.0
22.0,49.0
22.0,52.0
22.0,49.0
22.0,45.0
22.0,52.0
22.0,44.0
22.0,49.0
22.0,53.0
22.0,47.0
22.0,48.0
22.0,51.0
22.0,49.0
22.0,48.0
22.0,52.0
22.0,42.0
22.0,47.0
22.0,50.0
22.0,48.0
22.0,49.0
22.0,48.0
22.0,45.0
22.0,53.0
22.0,49.0
22.0,48.0
22.0,47.0
22.0,48.0
22.0,49.0
22.0,52.0
22.0,44.0
22.0,46.0
22.0,53.0
22.0,51.0
22.0,46.0
22.0,48.0
22.0,42.0
22.0,51.0
22.0,50.0
22.0,49.0
22.0,47.0
22.0,51.0
22.0,48.0
22.0,50.0
22.0,49.0
22.0,47.0
22.0,49.0
22.0,47.0
22.0,47.0
22.0,52.0
22.0,47.0
22.0,48.0
22.0,49.0
22.0,47.0
22.0,48.0
22.0,52.0
22.0,43.0
22.0,47.0
22.0,49.0
22.0,49.0
22.0,49.0
22.0,48.0
22.0,45.0
22.0,52.0
22.0,47.0
22.0,51.0
22.0,45.0
22.0,49.0
22.0,47.0
22.0,55.0
22.0,47.0
22.0,47.0
22.0,47.0
22.0,52.0
22.0,46.0
22.0,49.0
22.0,46.0
22.0,48.0
22.0,50.0
22.0,49.0
22.0,46.0
22.0,51.0
22.0,46.0
22.0,51.0
22.0,48.0
22.0,46.0
22.0,48.0
22.0,51.0
22.0,44.0
22.0,50.0
22.0,49.0
22.0,47.0
22.0,51.0
22.0,48.0
22.0,45.0
22.0,51.0
22.0,47.0
22.0,46.0
22.0,53.0
22.0,44.0
22.0,50.0
22.0,49.0
22.0,49.0
22.0,47.0
22.0,52.0
22.0,48.0
22.0,49.0
22.0,49.0
22.0,47.0
22.0,48.0
22.0,50.0
22.0,44.0
22.0,48.0
22.0,50.0
22.0,46.0
22.0,50.0
22.0,48.0
22.0,47.0
22.0,50.0
22.0,49.0
22.0,46.0
22.0,52.0
22.0,46.0
22.0,48.0
22.0,50.0
22.0,46.0
22.0,48.0
22.0,52.0
22.0,43.0
22.0,50.0
22.0,51.0
22.0,50.0
22.0,47.0
22.0,51.0
22.0,47.0
22.0,50.0
22.0,48.0
22.0,46.0
22.0,48.0
22.0,50.0
22.0,42.0
22.0,48.0
22.0,50.0
22.0,48.0
22.0,50.0
22.0,47.0
22.0,49.0
22.0,50.0
22.0,47.0
22.0,49.0
22.0,52.0
22.0,45.0
22.0,51.0
22.0,48.0
22.0,46.0
22.0,49.0
22.0,49.0
22.0,46.0
22.0,50.0
22.0,44.0
22.0,51.0
22.0,50.0
22.0,47.0
22.0,49.0
22.0,50.0
22.0,46.0
22.0,49.0
22.0,50.0
22.0,45.0
22.0,49.0
22.0,45.0
22.0,48.0
22.0,51.0
22.0,48.0
22.0,45.0
22.0,53.0
22.0,44.0
22.0,47.0
22.0,52.0
22.0,49.0
22.0,47.0
22.0,51.0
22.0,47.0
22.0,47.0
22.0,54.0
22.0,44.0
22.0,46.0
22.0,49.0
22.0,49.0
22.0,48.0
22.0,52.0
22.0,44.0
22.0,49.0
22.0,50.0
22.0,51.0
22.0,49.0
22.0,50.0
22.0,43.0
22.0,51.0
22.0,49.0
22.0,47.0
22.0,49.0
22.0,47.0
22.0,47.0
22.0,52.0
22.0,48.0
22.0,46.0
22.0,52.0
22.0,46.0
22.0,50.0
22.0,50.0
22.0,46.0
22.0,48.0
22.0,53.0
22.0,45.0
22.0,48.0
22.0,49.0
22.0,46.0
22.0,49.0
22.0,51.0
22.0,45.0
22.0,49.0
22.0,48.0
22.0,49.0
22.0,50.0
22.0,47.0
22.0,45.0
22.0,52.0
22.0,48.0
22.0,47.0
22.0,50.0
22.0,45.0
22.0,48.0
22.0,52.0
22.0,44.0
22.0,48.0
22.0,51.0
22.0,47.0
22.0,47.0
22.0,51.0
22.0,49.0
22.0,49.0
22.0,50.0
22.0,46.0
22.0,48.0
22.0,51.0
22.0,45.0
22.0,46.0
22.0,50.0
22.0,48.0
22.0,47.0
22.0,49.0
22.0,44.0
22.0,50.0
22.0,50.0
22.0,48.0
22.0,48.0
22.0,47.0
22.0,50.0
22.0,52.0
22.0,46.0
22.0,45.0
22.0,51.0
22.0,47.0
22.0,48.0
22.0,49.0
22.0,45.0
22.0,50.0
22.0,50.0
22.0,48.0
22.0,48.0
22.0,50.0
22.0,47.0
22.0,52.0
22.0,47.0
22.0,47.0
22.0,47.0
22.0,49.0
22.0,47.0
22.0,51.0
22.0,43.0
22.0,47.0
22.0,50.0
22.0,53.0
22.0,48.0
22.0,47.0
22.0,42.0
22.0,51.0
22.0,50.0
22.0,48.0
22.0,50.0
22.0,46.0
22.0,48.0
22.0,52.0
22.0,50.0
22.0,47.0
22.0,50.0
22.0,46.0
22.0,51.0
22.0,48.0
22.0,46.0
22.0,49.0
22.0,49.0
22.0,45.0
22.0,50.0
22.0,50.0
22.0,47.0
22.0,50.0
22.0,46.0
22.0,47.0
22.0,53.0
22.0,47.0
22.0,46.0
22.0,51.0
22.0,44.0
22.0,50.0
22.0,52.0
22.0,47.0
22.0,49.0
22.0,50.0
22.0,48.0
22.0,48.0
22.0,52.0
22.0,44.0
22.0,48.0
22.0,46.0
22.0,50.0
22.0,51.0
22.0,48.0
22.0,43.0
22.0,54.0
22.0,46.0
22.0,49.0
22.0,51.0
22.0,48.0
22.0,47.0
22.0,54.0
22.0,44.0
22.0,46.0
22.0,55.0
22.0,47.0
22.0,46.0
22.0,49.0
22.0,49.0
22.0,47.0
22.0,54.0
22.0,44.0
22.0,49.0
22.0,49.0
22.0,51.0
22.0,47.0
22.0,52.0
22.0,42.0
22.0,47.0
22.0,51.0
22.0,52.0
22.0,48.0
22.0,48.0
22.0,43.0
22.0,54.0
22.0,50.0
22.0,49.0
22.0,51.0
22.0,48.0
22.0,48.0
22.0,50.0
22.0,48.0
22.0,46.0
22.0,49.0
22.0,46.0
22.0,48.0
22.0,51.0
22.0,45.0
22.0,50.0
22.0,47.0
22.0,47.0
22.0,51.0
22.0,52.0
22.0,44.0
22.0,48.0
22.0,47.0
22.0,51.0
22.0,52.0
22.0,48.0
22.0,47.0
22.0,49.0
22.0,46.0
22.0,52.0
22.0,50.0
22.0,45.0
22.0,48.0
22.0,49.0
22.0,51.0
22.0,49.0
22.0,47.0
22.0,46.0
22.0,50.0
22.0,46.0
22.0,51.0
22.0,46.0
22.0,47.0
22.0,50.0
22.0,49.0
22.0,46.0
22.0,52.0
22.0,44.0
22.0,49.0
22.0,50.0
22.0,49.0
22.0,48.0
22.0,52.0
22.0,45.0
22.0,51.0
22.0,50.0
22.0,48.0
22.0,49.0
22.0,48.0
22.0,44.0
22.0,52.0
22.0,47.0
22.0,47.0
22.0,50.0
22.0,47.0
22.0,48.0
22.0,52.0
22.0,45.0
22.0,47.0
22.0,53.0
22.0,47.0
22.0,47.0
22.0,49.0
22.0,50.0
22.0,49.0
22.0,50.0
22.0,44.0
22.0,47.0
22.0,51.0
22.0,48.0
22.0,47.0
22.0,47.0
22.0,47.0
23.0,90.0
23.0,50.0
23.0,52.0
23.0,48.0
23.0,51.0
23.0,64.0
23.0,67.0
23.0,68.0
23.0,65.0
23.0,57.0
23.0,51.0
23.0,62.0
23.0,56.0
23.0,55.0
23.0,60.0
23.0,60.0
23.0,57.0
23.0,67.0
23.0,63.0
23.0,61.0
23.0,65.0
23.0,59.0
23.0,58.0
23.0,60.0
23.0,62.0
23.0,57.0
23.0,62.0
23.0,58.0
23.0,59.0
23.0,65.0
23.0,59.0
23.0,60.0
23.0,63.0
23.0,62.0
23.0,58.0
23.0,64.0
23.0,62.0
23.0,56.0
23.0,62.0
23.0,59.0
23.0,58.0
23.0,62.0
23.0,63.0
23.0,59.0
23.0,63.0
23.0,62.0
23.0,59.0
23.0,62.0
23.0,63.0
23.0,59.0
23.0,61.0
23.0,61.0
23.0,57.0
23.0,59.0
23.0,61.0
23.0,59.0
23.0,61.0
23.0,64.0
23.0,61.0
23.0,63.0
23.0,62.0
23.0,60.0
23.0,58.0
23.0,60.0
23.0,59.0
23.0,59.0
23.0,63.0
23.0,59.0
23.0,61.0
23.0,60.0
23.0,62.0
23.0,60.0
23.0,63.0
23.0,63.0
23.0,58.0
23.0,60.0
23.0,58.0
23.0,61.0
23.0,59.0
23.0,62.0
23.0,61.0
23.0,61.0
23.0,60.0
23.0,57.0
23.0,64.0
23.0,61.0
23.0,60.0
23.0,61.0
23.0,62.0
23.0,58.0
23.0,61.0
23.0,62.0
23.0,58.0
23.0,62.0
23.0,61.0
23.0,58.0
23.0,60.0
23.0,63.0
23.0,60.0
23.0,61.0
23.0,62.0
23.0,58.0
23.0,63.0
23.0,62.0
23.0,59.0
23.0,60.0
23.0,61.0
23.0,58.0
23.0,60.0
23.0,65.0
23.0,59.0
23.0,64.0
23.0,61.0
23.0,56.0
23.0,60.0
23.0,61.0
23.0,60.0
23.0,60.0
23.0,63.0
23.0,58.0
23.0,62.0
23.0,61.0
23.0,60.0
23.0,63.0
23.0,63.0
23.0,59.0
23.0,56.0
23.0,62.0
23.0,60.0
23.0,59.0
23.0,64.0
23.0,62.0
23.0,60.0
23.0,60.0
23.0,61.0
23.0,60.0
23.0,61.0
23.0,61.0
23.0,58.0
23.0,62.0
23.0,60.0
23.0,59.0
23.0,61.0
23.0,63.0
23.0,59.0
23.0,62.0
23.0,62.0
23.0,58.0
23.0,62.0
23.0,62.0
23.0,60.0
23.0,60.0
23.0,61.0
23.0,57.0
23.0,62.0
23.0,62.0
23.0,58.0
23.0,64.0
23.0,63.0
23.0,59.0
23.0,60.0
23.0,61.0
23.0,58.0
23.0,60.0
23.0,65.0
23.0,59.0
23.0,62.0
23.0,61.0
23.0,59.0
23.0,57.0
23.0,61.0
23.0,63.0
23.0,61.0
23.0,64.0
23.0,57.0
23.0,59.0
23.0,60.0
23.0,61.0
23.0,60.0
23.0,63.0
23.0,62.0
23.0,58.0
23.0,62.0
23.0,60.0
23.0,61.0
23.0,61.0
23.0,61.0
23.0,59.0
23.0,60.0
23.0,59.0
23.0,59.0
23.0,64.0
23.0,59.0
23.0,61.0
23.0,62.0
23.0,61.0
23.0,58.0
23.0,60.0
23.0,65.0
23.0,58.0
23.0,63.0
23.0,62.0
23.0,59.0
23.0,59.0
23.0,62.0
23.0,62.0
23.0,57.0
23.0,62.0
23.0,57.0
23.0,60.0
23.0,62.0
23.0,62.0
23.0,62.0
23.0,62.0
23.0,62.0
23.0,55.0
23.0,61.0
23.0,62.0
23.0,59.0
23.0,59.0
23.0,64.0
23.0,60.0
23.0,59.0
23.0,62.0
23.0,60.0
23.0,62.0
23.0,62.0
23.0,61.0
23.0,57.0
23.0,61.0
23.0,60.0
23.0,60.0
23.0,62.0
23.0,61.0
23.0,60.0
23.0,60.0
23.0,60.0
23.0,58.0
23.0,63.0
23.0,61.0
23.0,60.0
23.0,62.0
23.0,61.0
23.0,57.0
23.0,59.0
23.0,65.0
23.0,59.0
23.0,61.0
23.0,62.0
23.0,60.0
23.0,58.0
23.0,62.0
23.0,62.0
23.0,59.0
23.0,63.0
23.0,59.0
23.0,59.0
23.0,60.0
23.0,63.0
23.0,60.0
23.0,61.0
23.0,62.0
23.0,56.0
23.0,63.0
23.0,61.0
23.0,60.0
23.0,61.0
23.0,62.0
23.0,60.0
23.0,59.0
23.0,63.0
23.0,58.0
23.0,62.0
23.0,61.0
23.0,59.0
23.0,58.0
23.0,60.0
23.0,62.0
23.0,60.0
23.0,63.0
23.0,60.0
23.0,62.0
23.0,58.0
23.0,60.0
23.0,63.0
23.0,61.0
23.0,62.0
23.0,59.0
23.0,59.0
23.0,56.0
23.0,61.0
23.0,61.0
23.0,61.0
23.0,65.0
23.0,61.0
23.0,60.0
23.0,58.0
23.0,60.0
23.0,61.0
23.0,63.0
23.0,61.0
23.0,58.0
23.0,62.0
23.0,58.0
23.0,60.0
23.0,62.0
23.0,63.0
23.0,60.0
23.0,61.0
23.0,62.0
23.0,57.0
23.0,63.0
23.0,59.0
23.0,59.0
23.0,62.0
23.0,62.0
23.0,58.0
23.0,62.0
23.0,63.0
23.0,57.0
23.0,63.0
23.0,62.0
23.0,57.0
23.0,62.0
23.0,63.0
23.0,59.0
23.0,61.0
23.0,62.0
23.0,60.0
23.0,62.0
23.0,62.0
23.0,59.0
23.0,61.0
23.0,61.0
23.0,57.0
23.0,62.0
23.0,62.0
23.0,59.0
23.0,63.0
23.0,63.0
23.0,60.0
23.0,62.0
23.0,62.0
23.0,59.0
23.0,60.0
23.0,61.0
23.0,57.0
23.0,60.0
23.0,61.0
23.0,60.0
23.0,61.0
23.0,64.0
23.0,61.0
23.0,62.0
23.0,62.0
23.0,58.0
23.0,61.0
23.0,61.0
23.0,59.0
23.0,58.0
23.0,63.0
23.0,57.0
23.0,61.0
23.0,63.0
23.0,61.0
23.0,62.0
23.0,64.0
23.0,60.0
23.0,54.0
23.0,63.0
23.0,60.0
23.0,59.0
23.0,65.0
23.0,61.0
23.0,60.0
23.0,59.0
23.0,60.0
23.0,59.0
23.0,63.0
23.0,60.0
23.0,59.0
23.0,63.0
23.0,58.0
23.0,60.0
23.0,61.0
23.0,62.0
23.0,59.0
23.0,61.0
23.0,61.0
23.0,59.0
23.0,64.0
23.0,59.0
23.0,60.0
23.0,59.0
23.0,61.0
23.0,60.0
23.0,61.0
23.0,64.0
23.0,58.0
23.0,61.0
23.0,58.0
23.0,62.0
23.0,59.0
23.0,61.0
23.0,61.0
23.0,60.0
23.0,61.0
23.0,57.0
23.0,62.0
23.0,59.0
23.0,62.0
23.0,59.0
23.0,61.0
23.0,63.0
23.0,59.0
23.0,60.0
23.0,60.0
23.0,62.0
23.0,58.0
23.0,62.0
23.0,60.0
23.0,60.0
23.0,60.0
23.0,61.0
23.0,60.0
23.0,60.0
23.0,63.0
23.0,58.0
23.0,62.0
23.0,60.0
23.0,61.0
23.0,59.0
23.0,61.0
23.0,62.0
23.0,59.0
23.0,63.0
23.0,58.0
23.0,61.0
23.0,57.0
23.0,61.0
23.0,61.0
23.0,60.0
23.0,63.0
23.0,58.0
23.0,60.0
23.0,56.0
23.0,63.0
23.0,63.0
23.0,60.0
23.0,62.0
23.0,59.0
23.0,62.0
23.0,56.0
23.0,61.0
23.0,63.0
23.0,61.0
23.0,61.0
23.0,61.0
23.0,62.0
23.0,57.0
23.0,61.0
23.0,61.0
23.0,62.0
23.0,61.0
23.0,62.0
23.0,59.0
23.0,57.0
23.0,62.0
23.0,59.0
23.0,59.0
23.0,64.0
23.0,62.0
23.0,59.0
23.0,62.0
23.0,63.0
23.0,59.0
23.0,62.0
23.0,61.0
23.0,57.0
23.0,60.0
23.0,59.0
23.0,59.0
23.0,61.0
23.0,63.0
23.0,60.0
23.0,63.0
23.0,62.0
23.0,58.0
23.0,62.0
23.0,63.0
23.0,58.0
23.0,60.0
23.0,62.0
23.0,57.0
23.0,61.0
23.0,62.0
23.0,60.0
23.0,62.0
23.0,63.0
23.0,60.0
23.0,59.0
24.0,0.0
24.0,71.0
24.0,60.0
24.0,68.0
24.0,58.0
24.0,67.0
24.0,57.0
24.0,56.0
24.0,54.0
24.0,55.0
24.0,68.0
24.0,52.0
24.0,62.0
24.0,60.0
24.0,58.0
24.0,57.0
24.0,63.0
24.0,67.0
24.0,65.0
24.0,54.0
24.0,61.0
24.0,63.0
24.0,63.0
24.0,67.0
24.0,62.0
24.0,66.0
24.0,55.0
24.0,58.0
24.0,63.0
24.0,63.0
24.0,63.0
24.0,61.0
24.0,61.0
24.0,59.0
24.0,62.0
24.0,68.0
24.0,67.0
24.0,64.0
24.0,57.0
24.0,58.0
24.0,61.0
24.0,62.0
24.0,64.0
24.0,65.0
24.0,60.0
24.0,58.0
24.0,65.0
24.0,65.0
24.0,66.0
24.0,63.0
24.0,62.0
24.0,61.0
24.0,59.0
24.0,60.0
24.0,62.0
24.0,65.0
24.0,62.0
24.0,62.0
24.0,61.0
24.0,61.0
24.0,63.0
24.0,66.0
24.0,68.0
24.0,64.0
24.0,60.0
24.0,60.0
24.0,60.0
24.0,60.0
24.0,63.0
24.0,62.0
24.0,64.0
24.0,60.0
24.0,62.0
24.0,63.0
24.0,64.0
24.0,67.0
24.0,67.0
24.0,60.0
24.0,60.0
24.0,60.0
24.0,59.0
24.0,65.0
24.0,60.0
24.0,66.0
24.0,59.0
24.0,60.0
24.0,64.0
24.0,65.0
24.0,63.0
24.0,67.0
24.0,60.0
24.0,59.0
24.0,60.0
24.0,62.0
24.0,66.0
24.0,64.0
24.0,63.0
24.0,63.0
24.0,57.0
24.0,62.0
24.0,64.0
24.0,64.0
24.0,64.0
24.0,62.0
24.0,60.0
24.0,64.0
24.0,59.0
24.0,63.0
24.0,67.0
24.0,62.0
24.0,60.0
24.0,63.0
24.0,59.0
24.0,64.0
24.0,61.0
24.0,64.0
24.0,62.0
24.0,59.0
24.0,62.0
24.0,66.0
24.0,62.0
24.0,66.0
24.0,62.0
24.0,61.0
24.0,63.0
24.0,61.0
24.0,64.0
24.0,63.0
24.0,61.0
24.0,65.0
24.0,59.0
24.0,63.0
24.0,63.0
24.0,62.0
24.0,64.0
24.0,61.0
24.0,63.0
24.0,65.0
24.0,60.0
24.0,64.0
24.0,63.0
24.0,61.0
24.0,63.0
24.0,59.0
24.0,63.0
24.0,63.0
24.0,62.0
24.0,65.0
24.0,64.0
24.0,62.0
24.0,64.0
24.0,60.0
24.0,61.0
24.0,60.0
24.0,62.0
24.0,64.0
24.0,62.0
24.0,64.0
24.0,63.0
24.0,62.0
24.0,62.0
24.0,63.0
24.0,66.0
24.0,65.0
24.0,64.0
24.0,62.0
24.0,60.0
24.0,61.0
24.0,61.0
24.0,62.0
24.0,62.0
24.0,61.0
24.0,65.0
24.0,61.0
24.0,62.0
24.0,65.0
24.0,63.0
24.0,66.0
24.0,65.0
24.0,63.0
24.0,63.0
24.0,58.0
24.0,60.0
24.0,59.0
24.0,59.0
24.0,64.0
24.0,63.0
24.0,64.0
24.0,65.0
24.0,61.0
24.0,62.0
24.0,65.0
24.0,62.0
24.0,66.0
24.0,60.0
24.0,61.0
24.0,63.0
24.0,60.0
24.0,63.0
24.0,62.0
24.0,60.0
24.0,64.0
24.0,60.0
24.0,63.0
24.0,65.0
24.0,63.0
24.0,65.0
24.0,64.0
24.0,61.0
24.0,62.0
24.0,61.0
24.0,62.0
24.0,61.0
24.0,61.0
24.0,66.0
24.0,59.0
24.0,62.0
24.0,63.0
24.0,62.0
24.0,63.0
24.0,62.0
24.0,63.0
24.0,65.0
24.0,60.0
24.0,61.0
24.0,62.0
24.0,63.0
24.0,64.0
24.0,65.0
24.0,65.0
24.0,64.0
24.0,58.0
24.0,59.0
24.0,62.0
24.0,60.0
24.0,63.0
24.0,64.0
24.0,64.0
24.0,61.0
24.0,60.0
24.0,63.0
24.0,66.0
24.0,65.0
24.0,65.0
24.0,63.0
24.0,59.0
