attendance,avg-attendance 
76.0,56.0647482
71.0,56.17142857
47.0,56.10638298
65.0,56.16901408
24.0,55.94405594
55.0,55.9375
73.0,56.05517241
81.0,56.2260274
41.0,56.12244898
71.0,56.22297297
29.0,56.04026846
36.0,55.90666667
78.0,56.05298013
79.0,56.20394737
44.0,56.12418301
69.0,56.20779221
34.0,56.06451613
46.0,56.0
63.0,56.04458599
84.0,56.22151899
40.0,56.11949686
72.0,56.21875
34.0,56.08074534
33.0,55.9382716
76.0,56.06134969
84.0,56.23170732
41.0,56.13939394
77.0,56.26506024
23.0,56.06586826
37.0,55.95238095
68.0,56.02366864
85.0,56.19411765
43.0,56.11695906
84.0,56.27906977
27.0,56.10982659
30.0,55.95977011
67.0,56.02285714
79.0,56.15340909
50.0,56.11864407
80.0,56.25280899
27.0,56.08938547
41.0,56.00555556
61.0,56.03314917
81.0,56.17032967
46.0,56.1147541
82.0,56.25543478
28.0,56.1027027
24.0,55.93010753
72.0,56.01604278
78.0,56.13297872
55.0,56.12698413
79.0,56.24736842
39.0,56.15706806
44.0,56.09375
51.0,56.06735751
78.0,56.18041237
48.0,56.13846154
73.0,56.2244898
46.0,56.17258883
35.0,56.06565657
48.0,56.02512563
80.0,56.145
50.0,56.11442786
82.0,56.24257426
35.0,56.13793103
33.0,56.0245098
47.0,55.9804878
79.0,56.09223301
54.0,56.0821256
84.0,56.21634615
40.0,56.13875598
38.0,56.05238095
49.0,56.01895735
71.0,56.08962264
50.0,56.06103286
85.0,56.19626168
38.0,56.11162791
33.0,56.00462963
54.0,55.99539171
71.0,56.06422018
52.0,56.0456621
85.0,56.17727273
33.0,56.07239819
40.0,56.0
54.0,55.99103139
76.0,56.08035714
52.0,56.06222222
79.0,56.16371681
33.0,56.06167401
36.0,55.97368421
64.0,56.00873362
70.0,56.06956522
52.0,56.05194805
80.0,56.15517241
36.0,56.06866953
43.0,56.01282051
58.0,56.0212766
74.0,56.09745763
52.0,56.08016878
77.0,56.16806723
30.0,56.05857741
37.0,55.97916667
64.0,56.01244813
70.0,56.07024793
53.0,56.05761317
83.0,56.16803279
29.0,56.05714286
40.0,55.99186992
60.0,56.00809717
79.0,56.10080645
52.0,56.08433735
78.0,56.172
32.0,56.07569721
33.0,55.98412698
66.0,56.02371542
70.0,56.07874016
53.0,56.06666667
83.0,56.171875
29.0,56.06614786
46.0,56.02713178
58.0,56.03474903
76.0,56.11153846
48.0,56.08045977
78.0,56.16412214
33.0,56.07604563
33.0,55.98863636
69.0,56.03773585
73.0,56.10150376
52.0,56.08614232
77.0,56.1641791
33.0,56.07806691
40.0,56.01851852
53.0,56.00738007
83.0,56.10661765
47.0,56.07326007
77.0,56.14963504
35.0,56.07272727
28.0,55.97101449
62.0,55.99277978
73.0,56.05395683
51.0,56.03584229
85.0,56.13928571
34.0,56.06049822
45.0,56.0212766
50.0,56.0
81.0,56.08802817
52.0,56.07368421
74.0,56.13636364
48.0,56.10801394
32.0,56.02430556
55.0,56.02076125
70.0,56.06896552
54.0,56.06185567
76.0,56.13013699
48.0,56.10238908
53.0,56.09183673
41.0,56.04067797
67.0,56.0777027
58.0,56.08417508
69.0,56.12751678
56.0,56.1270903
44.0,56.08666667
48.0,56.05980066
62.0,56.0794702
56.0,56.07920792
76.0,56.14473684
50.0,56.12459016
51.0,56.10784314
43.0,56.06514658
60.0,56.07792208
53.0,56.06796117
78.0,56.13870968
58.0,56.14469453
48.0,56.11858974
46.0,56.08626198
56.0,56.08598726
53.0,56.07619048
81.0,56.15506329
50.0,56.13564669
57.0,56.13836478
44.0,56.10031348
50.0,56.08125
50.0,56.0623053
83.0,56.14596273
49.0,56.12383901
57.0,56.12654321
51.0,56.11076923
34.0,56.04294479
56.0,56.04281346
78.0,56.1097561
59.0,56.11854103
61.0,56.13333333
50.0,56.11480363
47.0,56.0873494
50.0,56.06906907
77.0,56.13173653
46.0,56.10149254
71.0,56.14583333
42.0,56.10385757
40.0,56.05621302
50.0,56.03834808
80.0,56.10882353
54.0,56.1026393
79.0,56.16959064
37.0,56.11370262
34.0,56.0494186
53.0,56.04057971
71.0,56.08381503
49.0,56.06340058
88.0,56.15517241
34.0,56.09169054
38.0,56.04
48.0,56.01709402
79.0,56.08238636
55.0,56.07932011
81.0,56.14971751
42.0,56.10985915
36.0,56.05337079
53.0,56.04481793
68.0,56.07821229
53.0,56.06963788
82.0,56.14166667
40.0,56.09695291
41.0,56.05524862
53.0,56.04683196
68.0,56.07967033
50.0,56.0630137
81.0,56.13114754
34.0,56.07084469
36.0,56.01630435
55.0,56.01355014
75.0,56.06486486
56.0,56.06469003
81.0,56.13172043
30.0,56.0616622
43.0,56.02673797
55.0,56.024
75.0,56.07446809
51.0,56.06100796
81.0,56.12698413
34.0,56.06860158
32.0,56.00526316
63.0,56.02362205
70.0,56.06020942
55.0,56.05744125
82.0,56.125
36.0,56.07272727
47.0,56.0492228
48.0,56.02842377
79.0,56.08762887
53.0,56.07969152
73.0,56.12307692
54.0,56.11764706
33.0,56.05867347
53.0,56.05089059
68.0,56.08121827
58.0,56.08607595
74.0,56.13131313
52.0,56.1209068
48.0,56.10050251
44.0,56.07017544
68.0,56.1
52.0,56.08977556
75.0,56.13681592
51.0,56.12406948
44.0,56.09405941
46.0,56.0691358
64.0,56.08866995
52.0,56.07862408
82.0,56.14215686
49.0,56.12469438
39.0,56.08292683
48.0,56.06326034
61.0,56.07524272
46.0,56.05084746
92.0,56.13768116
44.0,56.10843373
36.0,56.06009615
45.0,56.03357314
65.0,56.05502392
51.0,56.04295943
91.0,56.12619048
43.0,56.09501188
39.0,56.05450237
46.0,56.03073286
66.0,56.05424528
49.0,56.03764706
90.0,56.11737089
44.0,56.08899297
34.0,56.03738318
46.0,56.01398601
68.0,56.04186047
53.0,56.03480278
89.0,56.11111111
39.0,56.07159353
38.0,56.02995392
48.0,56.01149425
72.0,56.04816514
51.0,56.03661327
86.0,56.10502283
36.0,56.05922551
36.0,56.01363636
53.0,56.00680272
71.0,56.04072398
53.0,56.03386005
83.0,56.09459459
35.0,56.04719101
39.0,56.00896861
57.0,56.01118568
73.0,56.04910714
53.0,56.04231626
80.0,56.09555556
36.0,56.05099778
38.0,56.01106195
60.0,56.01986755
70.0,56.05066079
52.0,56.04175824
80.0,56.09429825
34.0,56.04595186
43.0,56.01746725
57.0,56.01960784
75.0,56.06086957
53.0,56.05422993
78.0,56.1017316
31.0,56.0475162
37.0,56.00646552
64.0,56.02365591
69.0,56.05150215
54.0,56.04710921
81.0,56.10042735
31.0,56.04690832
44.0,56.0212766
58.0,56.02547771
78.0,56.0720339
53.0,56.06553911
77.0,56.10970464
32.0,56.05894737
35.0,56.01470588
68.0,56.03983229
70.0,56.06903766
52.0,56.0605428
80.0,56.11041667
35.0,56.06652807
43.0,56.03941909
52.0,56.0310559
80.0,56.08057851
55.0,56.07835052
71.0,56.1090535
47.0,56.09034908
39.0,56.05532787
48.0,56.03885481
75.0,56.07755102
50.0,56.06517312
81.0,56.11585366
37.0,56.07707911
32.0,56.02834008
51.0,56.01818182
75.0,56.05645161
48.0,56.04024145
86.0,56.10040161
37.0,56.06212425
90.0,0.0
83.0,0.0
80.0,80.0
64.0,72.0
48.0,64.0
45.0,59.25
69.0,61.2
58.0,60.66666667
72.0,62.28571429
76.0,64.0
53.0,62.77777778
49.0,61.4
78.0,62.90909091
53.0,62.08333333
75.0,63.07692308
77.0,64.07142857
57.0,63.6
38.0,62.0
73.0,62.64705882
56.0,62.27777778
80.0,63.21052632
77.0,63.9
49.0,63.19047619
41.0,62.18181818
75.0,62.73913043
49.0,62.16666667
83.0,63.0
77.0,63.53846154
55.0,63.22222222
42.0,62.46428571
74.0,62.86206897
52.0,62.5
84.0,63.19354839
78.0,63.65625
52.0,63.3030303
44.0,62.73529412
74.0,63.05714286
46.0,62.58333333
84.0,63.16216216
75.0,63.47368421
57.0,63.30769231
45.0,62.85
72.0,63.07317073
45.0,62.64285714
86.0,63.18604651
78.0,63.52272727
54.0,63.31111111
47.0,62.95652174
70.0,63.10638298
45.0,62.72916667
80.0,63.08163265
81.0,63.44
58.0,63.33333333
47.0,63.01923077
69.0,63.13207547
47.0,62.83333333
80.0,63.14545455
76.0,63.375
62.0,63.35087719
45.0,63.03448276
72.0,63.18644068
46.0,62.9
79.0,63.16393443
78.0,63.40322581
59.0,63.33333333
45.0,63.046875
71.0,63.16923077
48.0,62.93939394
81.0,63.20895522
78.0,63.42647059
59.0,63.36231884
41.0,63.04285714
70.0,63.14084507
45.0,62.88888889
81.0,63.1369863
80.0,63.36486486
60.0,63.32
42.0,63.03947368
72.0,63.15584416
41.0,62.87179487
82.0,63.11392405
81.0,63.3375
62.0,63.32098765
41.0,63.04878049
73.0,63.1686747
39.0,62.88095238
82.0,63.10588235
82.0,63.3255814
61.0,63.29885057
37.0,63.0
74.0,63.12359551
41.0,62.87777778
84.0,63.10989011
81.0,63.30434783
59.0,63.25806452
40.0,63.0106383
75.0,63.13684211
39.0,62.88541667
83.0,63.09278351
81.0,63.2755102
62.0,63.26262626
39.0,63.02
72.0,63.10891089
40.0,62.88235294
85.0,63.09708738
83.0,63.28846154
57.0,63.22857143
38.0,62.99056604
74.0,63.09345794
39.0,62.87037037
84.0,63.06422018
81.0,63.22727273
60.0,63.1981982
39.0,62.98214286
74.0,63.07964602
41.0,62.88596491
85.0,63.07826087
84.0,63.25862069
56.0,63.1965812
40.0,63.0
73.0,63.08403361
39.0,62.88333333
83.0,63.04958678
79.0,63.18032787
61.0,63.16260163
40.0,62.97580645
74.0,63.064
39.0,62.87301587
84.0,63.03937008
84.0,63.203125
58.0,63.1627907
40.0,62.98461538
73.0,63.0610687
41.0,62.89393939
83.0,63.04511278
81.0,63.17910448
59.0,63.14814815
38.0,62.96323529
73.0,63.03649635
42.0,62.88405797
84.0,63.03597122
82.0,63.17142857
57.0,63.12765957
40.0,62.96478873
74.0,63.04195804
41.0,62.88888889
83.0,63.02758621
81.0,63.15068493
59.0,63.12244898
38.0,62.9527027
72.0,63.01342282
44.0,62.88666667
84.0,63.02649007
80.0,63.13815789
59.0,63.11111111
42.0,62.97402597
73.0,63.03870968
39.0,62.88461538
83.0,63.01273885
81.0,63.12658228
64.0,63.13207547
38.0,62.975
73.0,63.03726708
38.0,62.88271605
83.0,63.00613497
82.0,63.12195122
63.0,63.12121212
39.0,62.97590361
75.0,63.04790419
37.0,62.89285714
84.0,63.01775148
82.0,63.12941176
62.0,63.12280702
38.0,62.97674419
74.0,63.04046243
38.0,62.89655172
83.0,63.01142857
82.0,63.11931818
60.0,63.10169492
40.0,62.97191011
74.0,63.03351955
41.0,62.91111111
85.0,63.03314917
82.0,63.13736264
58.0,63.10928962
40.0,62.98369565
74.0,63.04324324
39.0,62.91397849
84.0,63.02673797
81.0,63.12234043
58.0,63.0952381
42.0,62.98421053
72.0,63.03141361
41.0,62.91666667
84.0,63.02590674
82.0,63.12371134
59.0,63.1025641
41.0,62.98979592
73.0,63.04060914
41.0,62.92929293
83.0,63.03015075
82.0,63.125
61.0,63.11442786
39.0,62.9950495
75.0,63.05418719
42.0,62.95098039
83.0,63.04878049
81.0,63.13592233
58.0,63.11111111
41.0,63.00480769
75.0,63.06220096
41.0,62.95714286
84.0,63.05687204
80.0,63.13679245
59.0,63.11737089
41.0,63.01401869
74.0,63.06511628
43.0,62.97222222
85.0,63.07373272
80.0,63.15137615
55.0,63.11415525
43.0,63.02272727
72.0,63.06334842
44.0,62.97747748
81.0,63.05829596
81.0,63.13839286
58.0,63.11555556
43.0,63.02654867
72.0,63.0660793
45.0,62.98684211
84.0,63.07860262
76.0,63.13478261
58.0,63.11255411
49.0,63.05172414
72.0,63.09012876
42.0,63.0
81.0,63.07659574
80.0,63.14830508
59.0,63.13080169
47.0,63.06302521
69.0,63.08786611
47.0,63.02083333
79.0,63.08713693
78.0,63.14876033
62.0,63.14403292
44.0,63.06557377
71.0,63.09795918
44.0,63.0203252
79.0,63.08502024
79.0,63.14919355
62.0,63.14457831
43.0,63.064
73.0,63.10358566
41.0,63.01587302
80.0,63.08300395
80.0,63.1496063
65.0,63.15686275
41.0,63.0703125
70.0,63.09727626
39.0,63.00387597
81.0,63.07335907
82.0,63.14615385
64.0,63.14942529
41.0,63.0648855
75.0,63.11026616
38.0,63.01515152
81.0,63.08301887
81.0,63.15037594
64.0,63.15355805
36.0,63.05223881
73.0,63.08921933
42.0,63.01111111
82.0,63.08118081
81.0,63.14705882
59.0,63.13186813
41.0,63.05109489
74.0,63.09090909
41.0,63.01086957
82.0,63.07942238
81.0,63.14388489
61.0,63.13620072
37.0,63.04285714
72.0,63.0747331
41.0,62.9964539
84.0,63.07067138
82.0,63.13732394
59.0,63.12280702
40.0,63.04195804
76.0,63.08710801
39.0,63.00347222
83.0,63.07266436
80.0,63.13103448
63.0,63.13058419
39.0,63.04794521
72.0,63.07849829
41.0,63.00340136
83.0,63.07118644
82.0,63.13513514
59.0,63.12121212
41.0,63.04697987
74.0,63.08361204
40.0,63.00666667
82.0,63.06976744
81.0,63.12913907
63.0,63.12871287
37.0,63.04276316
73.0,63.07540984
41.0,63.00326797
84.0,63.07166124
82.0,63.13311688
59.0,63.1197411
41.0,63.0483871
75.0,63.08681672
40.0,63.01282051
82.0,63.07348243
81.0,63.13057325
64.0,63.13333333
37.0,63.05063291
71.0,63.07570978
39.0,63.0
85.0,63.06896552
82.0,63.128125
60.0,63.11838006
40.0,63.04658385
75.0,63.08359133
37.0,63.00308642
85.0,63.07076923
80.0,63.12269939
62.0,63.11926606
38.0,63.04268293
72.0,63.06990881
41.0,63.0030303
83.0,63.06344411
84.0,63.12650602
58.0,63.11111111
43.0,63.0508982
73.0,63.08059701
36.0,63.0
83.0,63.05934718
79.0,63.10650888
66.0,63.11504425
38.0,63.04117647
73.0,63.07038123
40.0,63.00292398
80.0,63.05247813
84.0,63.11337209
59.0,63.10144928
43.0,63.0433526
72.0,63.06916427
39.0,63.0
80.0,63.0487106
80.0,63.09714286
66.0,63.10541311
41.0,63.04261364
74.0,63.07365439
38.0,63.00282486
79.0,63.04788732
81.0,63.09831461
63.0,63.09803922
40.0,63.03351955
75.0,63.06685237
39.0,63.0
82.0,63.05263158
81.0,63.10220994
59.0,63.09090909
39.0,63.02472527
74.0,63.05479452
41.0,62.99453552
84.0,63.05177112
82.0,63.10326087
56.0,63.08401084
41.0,63.02432432
73.0,63.05121294
41.0,62.99193548
84.0,63.04825737
80.0,63.09358289
59.0,63.08266667
39.0,63.01861702
74.0,63.04774536
42.0,62.99206349
85.0,63.05013193
82.0,63.1
55.0,63.07874016
41.0,63.02094241
71.0,63.04177546
44.0,62.9921875
84.0,63.04675325
79.0,63.0880829
58.0,63.0749354
43.0,63.02319588
71.0,63.0437018
43.0,62.99230769
82.0,63.04092072
82.0,63.08928571
58.0,63.07633588
43.0,63.02538071
71.0,63.04556962
42.0,62.99242424
82.0,63.04030227
80.0,63.08291457
59.0,63.0726817
41.0,63.0175
71.0,63.03740648
43.0,62.98756219
83.0,63.03722084
82.0,63.08415842
56.0,63.06666667
42.0,63.01477833
71.0,63.03439803
41.0,62.98039216
83.0,63.02933985
80.0,63.07073171
59.0,63.06082725
42.0,63.00970874
73.0,63.03389831
42.0,62.98309179
84.0,63.03373494
82.0,63.07932692
57.0,63.0647482
41.0,63.01196172
73.0,63.03579952
40.0,62.98095238
82.0,63.02612827
80.0,63.06635071
61.0,63.06146572
40.0,63.00707547
73.0,63.03058824
41.0,62.97887324
85.0,63.03044496
82.0,63.07476636
58.0,63.06293706
38.0,63.00465116
73.0,63.02784223
40.0,62.97453704
84.0,63.02309469
82.0,63.06682028
59.0,63.05747126
39.0,63.00229358
74.0,63.02745995
43.0,62.98173516
84.0,63.02961276
81.0,63.07045455
56.0,63.05442177
42.0,63.00678733
72.0,63.02708804
42.0,62.97972973
83.0,63.0247191
79.0,63.06053812
59.0,63.05145414
43.0,63.00669643
72.0,63.02672606
41.0,62.97777778
83.0,63.02217295
82.0,63.06415929
58.0,63.05298013
42.0,63.00660793
71.0,63.02417582
41.0,62.97587719
83.0,63.01969365
81.0,63.05895197
60.0,63.05228758
41.0,63.00434783
72.0,63.02386117
39.0,62.97186147
82.0,63.01295896
82.0,63.05387931
62.0,63.0516129
39.0,63.0
74.0,63.0235546
39.0,62.97222222
84.0,63.01705757
82.0,63.05744681
59.0,63.04883227
40.0,63.0
75.0,63.02536998
41.0,62.97890295
84.0,63.02315789
84.0,63.06722689
57.0,63.05450734
37.0,63.0
74.0,63.02296451
45.0,62.98541667
82.0,63.02494802
81.0,63.06224066
59.0,63.05383023
40.0,63.00619835
73.0,63.02680412
42.0,62.98353909
83.0,63.02464066
82.0,63.06352459
59.0,63.05521472
40.0,63.00816327
74.0,63.0305499
42.0,62.98780488
83.0,63.02839757
82.0,63.06680162
60.0,63.06060606
39.0,63.01209677
73.0,63.03219316
41.0,62.98795181
84.0,63.03006012
88.0,0.0
44.0,0.0
49.0,49.0
38.0,43.5
59.0,48.66666667
25.0,42.75
68.0,47.8
33.0,45.33333333
68.0,48.57142857
41.0,47.625
30.0,45.66666667
38.0,44.9
39.0,44.36363636
45.0,44.41666667
48.0,44.69230769
39.0,44.28571429
55.0,45.0
50.0,45.3125
44.0,45.23529412
44.0,45.16666667
38.0,44.78947368
49.0,45.0
35.0,44.52380952
45.0,44.54545455
35.0,44.13043478
49.0,44.33333333
38.0,44.08
44.0,44.07692308
46.0,44.14814815
54.0,44.5
40.0,44.34482759
44.0,44.33333333
41.0,44.22580645
42.0,44.15625
41.0,44.06060606
33.0,43.73529412
50.0,43.91428571
31.0,43.55555556
54.0,43.83783784
46.0,43.89473684
43.0,43.87179487
42.0,43.825
47.0,43.90243902
40.0,43.80952381
53.0,44.02325581
33.0,43.77272727
39.0,43.66666667
46.0,43.7173913
31.0,43.44680851
54.0,43.66666667
41.0,43.6122449
46.0,43.66
43.0,43.64705882
43.0,43.63461538
46.0,43.67924528
42.0,43.64814815
36.0,43.50909091
43.0,43.5
45.0,43.52631579
36.0,43.39655172
44.0,43.40677966
41.0,43.36666667
48.0,43.44262295
44.0,43.4516129
34.0,43.3015873
45.0,43.328125
35.0,43.2
46.0,43.24242424
46.0,43.28358209
39.0,43.22058824
41.0,43.1884058
43.0,43.18571429
42.0,43.16901408
43.0,43.16666667
40.0,43.12328767
38.0,43.05405405
52.0,43.17333333
34.0,43.05263158
47.0,43.1038961
47.0,43.15384615
38.0,43.08860759
41.0,43.0625
37.0,42.98765432
48.0,43.04878049
47.0,43.09638554
43.0,43.0952381
38.0,43.03529412
41.0,43.01162791
37.0,42.94252874
44.0,42.95454545
48.0,43.01123596
44.0,43.02222222
44.0,43.03296703
33.0,42.92391304
47.0,42.96774194
42.0,42.95744681
37.0,42.89473684
43.0,42.89583333
43.0,42.89690722
41.0,42.87755102
46.0,42.90909091
44.0,42.92
44.0,42.93069307
44.0,42.94117647
30.0,42.81553398
45.0,42.83653846
39.0,42.8
43.0,42.80188679
47.0,42.8411215
37.0,42.78703704
47.0,42.82568807
43.0,42.82727273
44.0,42.83783784
45.0,42.85714286
49.0,42.91150442
34.0,42.83333333
36.0,42.77391304
39.0,42.74137931
42.0,42.73504274
54.0,42.83050847
36.0,42.77310924
53.0,42.85833333
41.0,42.84297521
40.0,42.81967213
50.0,42.87804878
42.0,42.87096774
39.0,42.84
42.0,42.83333333
41.0,42.81889764
42.0,42.8125
43.0,42.81395349
38.0,42.77692308
51.0,42.83969466
36.0,42.78787879
42.0,42.78195489
48.0,42.82089552
38.0,42.78518519
48.0,42.82352941
40.0,42.80291971
39.0,42.77536232
38.0,42.74100719
41.0,42.72857143
43.0,42.73049645
47.0,42.76056338
41.0,42.74825175
42.0,42.74305556
50.0,42.79310345
38.0,42.76027397
46.0,42.78231293
43.0,42.78378378
36.0,42.73825503
44.0,42.74666667
37.0,42.70860927
43.0,42.71052632
43.0,42.7124183
45.0,42.72727273
48.0,42.76129032
42.0,42.75641026
34.0,42.70063694
41.0,42.68987342
44.0,42.69811321
49.0,42.7375
48.0,42.77018634
41.0,42.75925926
44.0,42.76687117
38.0,42.73780488
40.0,42.72121212
39.0,42.69879518
41.0,42.68862275
45.0,42.70238095
42.0,42.69822485
48.0,42.72941176
42.0,42.7251462
43.0,42.72674419
39.0,42.70520231
41.0,42.6954023
45.0,42.70857143
40.0,42.69318182
42.0,42.68926554
35.0,42.64606742
48.0,42.67597765
44.0,42.68333333
38.0,42.65745856
43.0,42.65934066
45.0,42.67213115
43.0,42.67391304
41.0,42.66486486
45.0,42.67741935
43.0,42.67914439
34.0,42.63297872
37.0,42.6031746
40.0,42.58947368
50.0,42.62827225
50.0,42.66666667
41.0,42.65803109
50.0,42.69587629
42.0,42.69230769
39.0,42.67346939
44.0,42.68020305
40.0,42.66666667
43.0,42.66834171
35.0,42.63
38.0,42.60696517
45.0,42.61881188
45.0,42.63054187
47.0,42.65196078
41.0,42.64390244
43.0,42.64563107
38.0,42.62318841
49.0,42.65384615
42.0,42.6507177
47.0,42.67142857
40.0,42.65876777
31.0,42.60377358
47.0,42.62441315
39.0,42.60747664
46.0,42.62325581
44.0,42.62962963
46.0,42.64516129
46.0,42.66055046
42.0,42.65753425
34.0,42.61818182
45.0,42.62895928
37.0,42.6036036
43.0,42.60538117
40.0,42.59375
37.0,42.56888889
49.0,42.59734513
36.0,42.56828194
55.0,42.62280702
51.0,42.65938865
43.0,42.66086957
29.0,42.6017316
47.0,42.62068966
42.0,42.61802575
45.0,42.62820513
38.0,42.60851064
42.0,42.6059322
44.0,42.61181435
35.0,42.57983193
55.0,42.63179916
50.0,42.6625
42.0,42.65975104
38.0,42.64049587
44.0,42.64609053
44.0,42.65163934
47.0,42.66938776
32.0,42.62601626
49.0,42.65182186
48.0,42.6733871
34.0,42.63855422
47.0,42.656
39.0,42.64143426
47.0,42.65873016
49.0,42.68379447
37.0,42.66141732
44.0,42.66666667
38.0,42.6484375
41.0,42.64202335
46.0,42.65503876
48.0,42.67567568
43.0,42.67692308
42.0,42.6743295
36.0,42.64885496
48.0,42.66920152
43.0,42.67045455
37.0,42.6490566
45.0,42.65789474
41.0,42.65168539
44.0,42.65671642
47.0,42.67286245
40.0,42.66296296
39.0,42.64944649
47.0,42.66544118
36.0,42.64102564
48.0,42.66058394
41.0,42.65454545
37.0,42.63405797
45.0,42.64259928
40.0,42.63309353
47.0,42.64874552
47.0,42.66428571
40.0,42.65480427
36.0,42.63120567
44.0,42.6360424
42.0,42.63380282
50.0,42.65964912
44.0,42.66433566
47.0,42.67944251
40.0,42.67013889
32.0,42.63321799
51.0,42.66206897
41.0,42.65635739
42.0,42.65410959
41.0,42.64846416
42.0,42.6462585
43.0,42.64745763
46.0,42.65878378
37.0,42.63973064
50.0,42.66442953
44.0,42.66889632
38.0,42.65333333
41.0,42.64784053
37.0,42.62913907
49.0,42.65016502
41.0,42.64473684
43.0,42.64590164
43.0,42.64705882
41.0,42.64169381
42.0,42.63961039
45.0,42.64724919
45.0,42.65483871
45.0,42.66237942
38.0,42.6474359
38.0,42.63258786
45.0,42.64012739
39.0,42.62857143
44.0,42.63291139
38.0,42.61829653
49.0,42.63836478
42.0,42.63636364
37.0,42.61875
43.0,42.61993769
44.0,42.6242236
45.0,42.63157895
48.0,42.64814815
35.0,42.62461538
39.0,42.61349693
37.0,42.59633028
43.0,42.59756098
47.0,42.61094225
43.0,42.61212121
47.0,42.62537764
39.0,42.61445783
43.0,42.61561562
35.0,42.59281437
48.0,42.60895522
42.0,42.60714286
36.0,42.58753709
40.0,42.57988166
38.0,42.56637168
52.0,42.59411765
52.0,42.62170088
39.0,42.61111111
48.0,42.62682216
38.0,42.61337209
35.0,42.59130435
41.0,42.5867052
45.0,42.59365994
43.0,42.59482759
44.0,42.59885387
39.0,42.58857143
49.0,42.60683761
45.0,42.61363636
42.0,42.61189802
44.0,42.61581921
39.0,42.6056338
39.0,42.59550562
37.0,42.57983193
50.0,42.60055866
43.0,42.60167131
43.0,42.60277778
39.0,42.59279778
44.0,42.59668508
44.0,42.60055096
42.0,42.5989011
42.0,42.59726027
47.0,42.60928962
40.0,42.60217984
42.0,42.60054348
40.0,42.59349593
43.0,42.59459459
46.0,42.60377358
37.0,42.58870968
42.0,42.58713137
39.0,42.57754011
47.0,42.58933333
50.0,42.60904255
36.0,42.59151194
40.0,42.58465608
41.0,42.58047493
35.0,42.56052632
50.0,42.58005249
46.0,42.58900524
46.0,42.59791123
43.0,42.59895833
38.0,42.58701299
42.0,42.58549223
41.0,42.58139535
43.0,42.58247423
40.0,42.57583548
40.0,42.56923077
40.0,42.56265985
44.0,42.56632653
45.0,42.57251908
45.0,42.5786802
46.0,42.58734177
37.0,42.57323232
46.0,42.58186398
40.0,42.57537688
32.0,42.54887218
46.0,42.5575
40.0,42.55112219
43.0,42.55223881
41.0,42.5483871
36.0,42.53217822
50.0,42.55061728
46.0,42.5591133
45.0,42.56511057
44.0,42.56862745
39.0,42.5599022
33.0,42.53658537
43.0,42.5377129
46.0,42.5461165
46.0,42.55447942
48.0,42.56763285
34.0,42.54698795
50.0,42.56490385
39.0,42.55635492
33.0,42.53349282
46.0,42.54176611
43.0,42.54285714
47.0,42.55344418
43.0,42.55450237
40.0,42.54846336
44.0,42.55188679
43.0,42.55294118
40.0,42.54694836
44.0,42.55035129
40.0,42.54439252
39.0,42.53613054
43.0,42.5372093
43.0,42.53828306
44.0,42.54166667
43.0,42.54272517
41.0,42.53917051
39.0,42.53103448
47.0,42.5412844
40.0,42.53546911
38.0,42.52511416
45.0,42.53075171
35.0,42.51363636
48.0,42.5260771
42.0,42.52488688
38.0,42.51467269
46.0,42.52252252
40.0,42.51685393
45.0,42.52242152
44.0,42.52572707
44.0,42.52901786
39.0,42.52115813
41.0,42.51777778
38.0,42.50776053
44.0,42.51106195
41.0,42.50772627
39.0,42.5
49.0,42.51428571
37.0,42.50219298
45.0,42.50765864
50.0,42.52401747
39.0,42.51633987
42.0,42.51521739
35.0,42.4989154
42.0,42.4978355
49.0,42.51187905
44.0,42.51508621
36.0,42.50107527
45.0,42.50643777
40.0,42.50107066
40.0,42.4957265
44.0,42.4989339
45.0,42.50425532
45.0,42.50955414
38.0,42.5
42.0,42.49894292
43.0,42.5
42.0,42.49894737
45.0,42.50420168
40.0,42.49895178
46.0,42.50627615
39.0,42.49895616
38.0,42.48958333
43.0,42.49064449
41.0,42.48755187
47.0,42.49689441
47.0,42.50619835
35.0,42.49072165
42.0,42.48971193
42.0,42.48870637
42.0,42.48770492
53.0,42.50920245
35.0,42.49387755
51.0,42.51120163
40.0,42.50609756
35.0,42.49087221
41.0,42.48785425
48.0,42.4989899
47.0,42.50806452
52.0,42.52716298
33.0,42.50803213
44.0,42.51102204
81.0,0.0
63.0,0.0
57.0,57.0
60.0,58.5
27.0,48.0
47.0,47.75
59.0,50.0
37.0,47.83333333
45.0,47.42857143
50.0,47.75
53.0,48.33333333
53.0,48.8
60.0,49.81818182
50.0,49.83333333
54.0,50.15384615
42.0,49.57142857
51.0,49.66666667
58.0,50.1875
45.0,49.88235294
46.0,49.66666667
47.0,49.52631579
54.0,49.75
54.0,49.95238095
59.0,50.36363636
49.0,50.30434783
48.0,50.20833333
50.0,50.2
48.0,50.11538462
58.0,50.40740741
45.0,50.21428571
48.0,50.13793103
50.0,50.13333333
54.0,50.25806452
54.0,50.375
56.0,50.54545455
53.0,50.61764706
40.0,50.31428571
53.0,50.38888889
47.0,50.2972973
53.0,50.36842105
50.0,50.35897436
51.0,50.375
54.0,50.46341463
48.0,50.4047619
55.0,50.51162791
55.0,50.61363636
50.0,50.6
40.0,50.36956522
56.0,50.4893617
63.0,50.75
40.0,50.53061224
46.0,50.44
40.0,50.23529412
59.0,50.40384615
