avg-attendance,attendance 
44.37330317,48.0
44.36117381,39.0
44.35585586,42.0
44.36404494,48.0
44.3632287,44.0
44.36017897,43.0
44.36607143,47.0
44.36525612,44.0
44.36222222,43.0
44.36585366,46.0
44.36946903,46.0
44.35099338,36.0
44.35242291,45.0
44.35824176,47.0
44.35964912,45.0
44.35448578,42.0
44.3558952,45.0
44.35511983,44.0
44.36086957,47.0
44.36876356,48.0
44.35714286,39.0
44.34773218,40.0
44.35344828,47.0
44.34623656,41.0
44.34763948,45.0
44.3490364,45.0
44.34401709,42.0
44.34328358,44.0
44.34255319,44.0
44.34819533,47.0
44.34322034,42.0
44.34249471,44.0
44.34599156,46.0
44.34526316,44.0
44.34243697,43.0
44.34381551,45.0
44.33891213,42.0
44.33611691,43.0
44.34166667,47.0
44.33887734,43.0
44.32365145,37.0
44.33540373,50.0
44.34090909,47.0
44.34020619,44.0
44.34979424,49.0
44.34291581,41.0
44.33811475,42.0
44.34355828,47.0
44.33673469,41.0
44.33197556,42.0
44.33536585,46.0
44.32657201,40.0
44.33198381,47.0
44.33333333,45.0
44.34072581,48.0
44.34205231,45.0
44.34337349,45.0
44.34068136,43.0
0.0,66.0
0.0,78.0
64.0,64.0
59.0,54.0
57.66666667,55.0
58.25,60.0
57.8,56.0
58.33333333,61.0
55.57142857,39.0
54.0,43.0
52.44444444,40.0
52.0,48.0
51.63636364,48.0
52.25,59.0
52.15384615,51.0
52.71428571,60.0
52.6,51.0
52.4375,50.0
52.35294118,51.0
52.16666667,49.0
51.89473684,47.0
51.7,48.0
51.47619048,47.0
51.36363636,49.0
51.52173913,55.0
51.41666667,49.0
51.68,58.0
51.65384615,51.0
51.62962963,51.0
51.53571429,49.0
51.5862069,53.0
51.16666667,39.0
51.32258065,56.0
51.09375,44.0
51.12121212,52.0
51.11764706,51.0
51.2,54.0
51.36111111,57.0
51.35135135,51.0
51.34210526,51.0
51.23076923,47.0
51.325,55.0
51.12195122,43.0
51.23809524,56.0
51.06976744,44.0
51.13636364,54.0
51.11111111,50.0
51.13043478,52.0
51.27659574,58.0
51.22916667,49.0
51.16326531,48.0
51.06,46.0
51.07843137,52.0
50.98076923,46.0
51.13207547,59.0
51.01851852,45.0
51.12727273,57.0
51.05357143,47.0
51.0877193,53.0
51.0862069,51.0
51.08474576,51.0
51.06666667,50.0
50.98360656,46.0
51.0,52.0
50.95238095,48.0
51.0,54.0
50.96923077,49.0
51.0,53.0
50.94029851,47.0
50.95588235,52.0
51.0,54.0
50.97142857,49.0
50.98591549,52.0
50.97222222,50.0
50.93150685,48.0
50.85135135,45.0
50.85333333,51.0
50.84210526,50.0
50.90909091,56.0
50.91025641,51.0
50.89873418,50.0
50.9125,52.0
50.88888889,49.0
50.85365854,48.0
50.81927711,48.0
50.82142857,51.0
50.77647059,47.0
50.8255814,55.0
50.7816092,47.0
50.85227273,57.0
50.80898876,47.0
50.84444444,54.0
50.84615385,51.0
50.83695652,50.0
50.83870968,51.0
50.76595745,44.0
50.73684211,48.0
50.70833333,48.0
50.72164948,52.0
50.7244898,51.0
50.80808081,59.0
50.78,48.0
50.85148515,58.0
50.82352941,48.0
50.75728155,44.0
50.74038462,49.0
50.71428571,48.0
50.68867925,48.0
50.70093458,52.0
50.76851852,58.0
50.74311927,48.0
50.81818182,59.0
50.81081081,50.0
50.75892857,45.0
50.71681416,46.0
50.69298246,48.0
50.67826087,49.0
50.68965517,52.0
50.72649573,55.0
50.68644068,46.0
50.7394958,57.0
50.75,52.0
50.76859504,53.0
50.74590164,48.0
50.73170732,49.0
50.67741935,44.0
50.648,47.0
50.64285714,50.0
50.66141732,53.0
50.7265625,59.0
50.69767442,47.0
50.74615385,57.0
50.70229008,45.0
50.70454545,51.0
50.70676692,51.0
50.71641791,52.0
50.62222222,38.0
50.67647059,58.0
50.68613139,52.0
50.67391304,49.0
50.70503597,55.0
50.67857143,47.0
50.69503546,53.0
50.70422535,52.0
50.72027972,53.0
50.67361111,44.0
50.71034483,56.0
50.65753425,43.0
50.68027211,54.0
50.66216216,48.0
50.66442953,51.0
50.68,53.0
50.66225166,48.0
50.70394737,57.0
50.66013072,44.0
50.68181818,54.0
50.65806452,47.0
50.66666667,52.0
50.64968153,48.0
50.6835443,56.0
50.66666667,48.0
50.66875,51.0
50.69565217,55.0
50.68518519,49.0
50.6809816,50.0
50.6402439,44.0
50.64848485,52.0
50.62048193,46.0
50.65269461,56.0
50.66071429,52.0
50.68639053,55.0
50.66470588,47.0
50.67836257,53.0
50.63953488,44.0
50.65895954,54.0
50.65517241,50.0
50.62857143,46.0
50.65340909,55.0
50.61581921,44.0
50.66292135,59.0
50.65363128,49.0
50.67777778,55.0
50.66298343,48.0
50.68131868,54.0
50.66120219,47.0
50.66304348,51.0
50.67027027,52.0
50.65053763,47.0
50.65240642,51.0
50.60638298,42.0
50.62433862,54.0
50.62631579,51.0
50.63350785,52.0
50.671875,58.0
50.68393782,53.0
50.67525773,49.0
50.68205128,52.0
50.6377551,42.0
50.63451777,50.0
50.61111111,46.0
50.62311558,53.0
50.61,48.0
50.62189055,53.0
50.63366337,53.0
50.67487685,59.0
50.66176471,48.0
50.66829268,52.0
50.63106796,43.0
50.61352657,47.0
50.62980769,54.0
50.6076555,46.0
50.63333333,56.0
50.63033175,50.0
50.63679245,52.0
50.64319249,52.0
50.6635514,55.0
50.6372093,45.0
50.63888889,51.0
50.62211982,47.0
50.62385321,51.0
50.6347032,53.0
50.60909091,45.0
50.64705882,59.0
50.62612613,46.0
50.632287,52.0
50.62053571,48.0
50.62666667,52.0
50.61504425,48.0
50.64317181,57.0
50.64035088,50.0
50.6419214,51.0
50.67391304,58.0
50.65367965,46.0
50.62931034,45.0
50.60515021,45.0
50.61965812,54.0
50.59574468,45.0
50.63135593,59.0
50.62447257,49.0
50.63865546,54.0
50.65271967,54.0
50.64583333,49.0
50.64315353,50.0
50.6446281,51.0
50.62962963,47.0
50.61065574,46.0
50.6244898,54.0
50.60569106,46.0
50.63157895,57.0
50.61290323,46.0
50.63052209,55.0
50.632,51.0
50.64143426,53.0
50.6468254,52.0
50.63241107,47.0
50.62204724,48.0
50.60392157,46.0
50.6015625,50.0
50.57976654,45.0
50.6124031,59.0
50.59459459,46.0
50.63076923,60.0
50.62452107,49.0
50.64503817,56.0
50.63117871,47.0
50.62878788,50.0
50.61509434,47.0
50.61654135,51.0
50.61797753,51.0
50.60074627,46.0
50.62081784,56.0
50.60740741,47.0
50.62361624,55.0
50.64338235,56.0
50.65201465,53.0
50.6459854,49.0
50.64,49.0
50.61231884,43.0
50.60288809,48.0
50.5971223,49.0
50.59498208,50.0
50.62142857,58.0
50.6227758,51.0
50.63120567,53.0
50.6360424,52.0
50.63732394,51.0
50.62105263,46.0
50.64335664,57.0
50.61672474,43.0
50.61458333,50.0
50.61245675,50.0
50.60344828,48.0
50.61168385,53.0
50.62328767,54.0
50.64163823,56.0
50.62585034,46.0
50.62711864,51.0
50.61486486,47.0
50.60942761,49.0
50.60067114,48.0
50.59866221,50.0
50.61,54.0
50.60465116,49.0
50.6192053,55.0
50.60726073,47.0
50.625,56.0
50.60655738,45.0
50.61764706,54.0
50.59934853,45.0
50.61038961,54.0
50.60841424,50.0
50.6,48.0
50.62057878,57.0
50.61217949,48.0
50.61980831,53.0
50.61146497,48.0
50.61587302,52.0
50.61392405,50.0
50.61829653,52.0
50.61320755,49.0
50.59874608,46.0
50.609375,54.0
50.60124611,48.0
50.60248447,51.0
50.59752322,49.0
50.60185185,52.0
50.59692308,49.0
50.60736196,54.0
50.6146789,53.0
50.60060976,46.0
50.61398176,55.0
50.6030303,47.0
50.58912387,46.0
50.5813253,48.0
50.57357357,48.0
50.58383234,54.0
50.6,56.0
50.60416667,52.0
50.61127596,53.0
50.61538462,52.0
50.59882006,45.0
50.59705882,50.0
50.59237537,49.0
50.57602339,45.0
50.58600583,54.0
50.58430233,50.0
50.5826087,50.0
50.58092486,50.0
50.60230548,58.0
50.60344828,51.0
50.61031519,53.0
50.59428571,45.0
50.58689459,48.0
50.59090909,52.0
50.57790368,46.0
50.58474576,53.0
50.57746479,48.0
50.58146067,52.0
50.57703081,49.0
50.60055866,59.0
50.61002786,54.0
50.61388889,52.0
50.60387812,47.0
50.60497238,51.0
50.5922865,46.0
50.57417582,44.0
50.58356164,54.0
50.57377049,47.0
50.58855586,56.0
50.58423913,49.0
50.59620596,55.0
50.58648649,47.0
50.60377358,57.0
50.59408602,47.0
50.5844504,47.0
50.57754011,48.0
50.576,50.0
50.58776596,55.0
50.57029178,44.0
50.58730159,57.0
50.58047493,48.0
50.59210526,55.0
50.5984252,53.0
50.60471204,53.0
50.5926893,46.0
50.58333333,47.0
50.57922078,49.0
50.57772021,50.0
50.58397933,53.0
50.56701031,44.0
50.59125964,60.0
50.58717949,49.0
50.59590793,54.0
50.5994898,52.0
50.59287532,48.0
50.58629442,48.0
50.57974684,48.0
50.58080808,51.0
50.55667506,41.0
50.56532663,54.0
50.56140351,49.0
50.5775,57.0
50.58104738,52.0
50.5920398,55.0
50.58312655,47.0
50.58663366,52.0
50.57530864,46.0
50.56896552,48.0
50.56756757,50.0
50.56372549,49.0
50.56723716,52.0
50.56341463,49.0
50.58150852,58.0
50.5776699,49.0
50.58837772,55.0
50.5821256,48.0
50.57831325,49.0
50.57211538,48.0
50.56115108,46.0
50.5645933,52.0
50.56324582,50.0
50.57380952,55.0
50.56057007,45.0
50.57345972,56.0
50.57210402,50.0
50.57783019,53.0
50.58352941,53.0
50.57511737,47.0
50.56206089,45.0
50.55140187,46.0
50.54778555,49.0
50.54418605,49.0
50.56148492,58.0
50.56481481,52.0
50.57274827,54.0
50.57373272,51.0
50.57931034,53.0
50.56651376,45.0
50.56064073,48.0
50.54794521,45.0
50.55353075,53.0
50.55,49.0
50.55328798,52.0
50.56108597,54.0
50.56433409,52.0
50.56531532,51.0
50.5752809,55.0
50.56278027,45.0
50.55257271,46.0
50.55580357,52.0
50.54565702,46.0
50.55333333,54.0
50.54767184,48.0
50.55752212,55.0
50.55187638,48.0
50.57048458,59.0
50.56923077,50.0
50.57017544,51.0
50.56673961,49.0
50.55895197,47.0
50.55555556,49.0
50.54565217,46.0
50.55531453,55.0
50.54545455,46.0
50.55507559,55.0
50.55603448,51.0
50.56774194,56.0
50.57081545,52.0
50.57173448,51.0
50.54700855,39.0
50.54797441,51.0
50.55106383,52.0
50.54352442,47.0
50.56355932,60.0
50.5602537,49.0
50.56962025,55.0
50.57263158,52.0
50.56932773,49.0
50.56813417,50.0
50.56903766,51.0
50.55949896,46.0
50.55416667,48.0
50.56133056,54.0
50.55186722,46.0
50.56728778,58.0
50.56404959,49.0
50.56701031,52.0
50.56995885,52.0
50.57084189,51.0
50.57786885,54.0
50.56441718,44.0
50.55714286,47.0
50.54786151,46.0
50.54878049,51.0
50.54563895,49.0
50.55870445,57.0
50.56363636,53.0
50.57056452,54.0
50.57142857,51.0
50.56626506,48.0
50.55511022,45.0
0.0,43.0
0.0,30.0
46.0,46.0
49.5,53.0
52.0,57.0
52.25,53.0
52.6,54.0
53.16666667,56.0
54.28571429,61.0
55.5,64.0
57.0,69.0
57.0,57.0
56.72727273,54.0
56.08333333,49.0
56.0,55.0
56.07142857,57.0
55.86666667,53.0
55.875,56.0
55.94117647,57.0
55.94444444,56.0
56.15789474,60.0
56.8,69.0
57.04761905,62.0
56.90909091,54.0
56.56521739,49.0
56.66666667,59.0
56.88,62.0
56.61538462,50.0
56.55555556,55.0
56.5,55.0
56.48275862,56.0
56.5,57.0
56.80645161,66.0
57.1875,69.0
57.27272727,60.0
56.88235294,44.0
56.91428571,58.0
57.02777778,61.0
56.83783784,50.0
56.81578947,56.0
56.76923077,55.0
56.7,54.0
56.73170732,58.0
56.9047619,64.0
57.11627907,66.0
57.22727273,62.0
56.97777778,46.0
57.0,58.0
57.12765957,63.0
57.04166667,53.0
57.12244898,61.0
57.02,52.0
57.0,56.0
57.0,57.0
57.01886792,58.0
57.16666667,65.0
57.21818182,60.0
57.19642857,56.0
57.10526316,52.0
57.22413793,64.0
57.28813559,61.0
57.3,58.0
57.21311475,52.0
57.17741935,55.0
57.20634921,59.0
57.25,60.0
57.27692308,59.0
57.37878788,64.0
57.31343284,53.0
57.26470588,54.0
57.30434783,60.0
57.35714286,61.0
57.3943662,60.0
57.41666667,59.0
57.34246575,52.0
57.39189189,61.0
57.38666667,57.0
57.40789474,59.0
57.48051948,63.0
57.41025641,52.0
57.39240506,56.0
57.4375,61.0
57.4691358,60.0
57.51219512,61.0
57.53012048,59.0
57.46428571,52.0
57.48235294,59.0
57.47674419,57.0
57.51724138,61.0
57.56818182,62.0
57.49438202,51.0
57.52222222,60.0
57.52747253,58.0
57.52173913,57.0
57.5483871,60.0
57.56382979,59.0
57.57894737,59.0
57.61458333,61.0
57.54639175,51.0
57.55102041,58.0
57.62626263,65.0
57.6,55.0
57.57425743,55.0
57.54901961,55.0
57.58252427,61.0
57.63461538,63.0
57.6,54.0
57.62264151,60.0
57.64485981,60.0
57.62037037,55.0
57.63302752,59.0
57.64545455,59.0
57.67567568,61.0
57.71428571,62.0
57.62831858,48.0
57.61403509,56.0
57.66086957,63.0
57.62068966,53.0
57.64957265,61.0
57.58474576,50.0
57.60504202,60.0
57.64166667,62.0
57.66115702,60.0
57.69672131,62.0
57.68292683,56.0
57.66129032,55.0
57.624,53.0
57.63492063,59.0
57.66141732,61.0
57.7109375,64.0
57.64341085,49.0
57.60769231,53.0
57.67175573,66.0
57.66666667,57.0
57.69924812,62.0
57.65671642,52.0
57.65185185,57.0
57.68382353,62.0
57.6350365,51.0
57.65942029,61.0
57.71223022,65.0
57.68571429,54.0
57.61702128,48.0
57.64084507,61.0
57.64335664,58.0
57.70833333,67.0
57.66206897,51.0
57.65068493,56.0
57.69387755,64.0
57.64189189,50.0
57.65771812,60.0
57.67333333,60.0
57.68211921,59.0
57.66447368,55.0
57.64052288,54.0
57.64285714,58.0
57.70322581,67.0
57.67948718,54.0
57.68789809,59.0
57.70253165,60.0
57.66037736,51.0
57.6875,62.0
57.68944099,58.0
57.70987654,61.0
57.72392638,60.0
57.65243902,46.0
57.64242424,56.0
57.68674699,65.0
57.67065868,55.0
57.70238095,63.0
57.66863905,52.0
57.66470588,57.0
57.69590643,63.0
57.69186047,57.0
57.71676301,62.0
57.7183908,58.0
57.68,51.0
57.63068182,49.0
57.64971751,61.0
57.6741573,62.0
57.70391061,63.0
57.68888889,55.0
57.68508287,57.0
57.6978022,60.0
57.69945355,58.0
57.70652174,59.0
57.72972973,62.0
57.70967742,54.0
57.70053476,56.0
57.68085106,54.0
57.68253968,58.0
57.72105263,65.0
57.72251309,58.0
57.71875,57.0
57.73056995,60.0
57.71134021,54.0
57.71794872,59.0
57.72959184,60.0
57.73604061,59.0
57.75757576,62.0
57.71859296,50.0
57.695,53.0
57.73631841,66.0
57.73267327,57.0
57.74876847,61.0
57.72058824,52.0
57.72195122,58.0
57.74757282,63.0
57.73913043,56.0
57.74038462,58.0
57.77511962,65.0
57.76190476,55.0
57.72037915,49.0
57.73113208,60.0
57.73239437,58.0
57.77102804,66.0
57.73023256,49.0
57.72222222,56.0
57.75576037,65.0
57.73394495,53.0
57.73515982,58.0
57.75,61.0
57.75113122,58.0
57.74324324,56.0
57.71748879,52.0
57.70982143,56.0
57.75555556,68.0
57.74336283,55.0
57.74889868,59.0
57.74561404,57.0
57.72925764,54.0
57.74347826,61.0
57.74891775,59.0
57.76724138,62.0
57.77253219,59.0
57.72222222,46.0
57.71489362,56.0
57.74576271,65.0
57.74261603,57.0
57.7605042,62.0
57.74058577,53.0
57.7375,57.0
57.75518672,62.0
57.73553719,53.0
57.76131687,64.0
57.7704918,60.0
57.76734694,57.0
57.7398374,51.0
57.74089069,58.0
57.74193548,58.0
57.7751004,66.0
57.768,56.0
57.76095618,56.0
57.76587302,59.0
57.74703557,53.0
57.76771654,63.0
57.76078431,56.0
57.7578125,57.0
57.75486381,57.0
57.74806202,56.0
57.76447876,62.0
57.79615385,66.0
57.78544061,55.0
57.75954198,51.0
57.76045627,58.0
57.75757576,57.0
57.77358491,62.0
57.76691729,56.0
57.76029963,56.0
57.7761194,62.0
57.76951673,56.0
57.76666667,57.0
57.78228782,62.0
57.78308824,58.0
57.79487179,61.0
57.77737226,53.0
57.76363636,54.0
57.79347826,66.0
57.7833935,55.0
57.78057554,57.0
57.77777778,57.0
57.77142857,56.0
57.76868327,57.0
57.77659574,60.0
57.78798587,61.0
57.81690141,66.0
57.79298246,51.0
57.78321678,55.0
57.80139373,63.0
57.78819444,54.0
57.79584775,60.0
57.77586207,52.0
57.76975945,56.0
57.79452055,65.0
57.79522184,58.0
57.78911565,56.0
57.80338983,62.0
57.81081081,60.0
57.78787879,51.0
57.77516779,54.0
57.77257525,57.0
57.78666667,62.0
57.78737542,58.0
57.7781457,55.0
57.79207921,62.0
57.78947368,57.0
57.79672131,60.0
57.80718954,61.0
57.80456026,57.0
57.81168831,60.0
57.79935275,54.0
57.78709677,54.0
57.80064309,62.0
57.81089744,61.0
57.80830671,57.0
57.79617834,54.0
57.79365079,57.0
57.81329114,64.0
57.81388013,58.0
57.81446541,58.0
57.82758621,62.0
57.81875,55.0
57.80373832,53.0
57.79813665,56.0
57.81733746,64.0
57.83024691,62.0
57.81230769,52.0
57.79447853,52.0
57.81957187,66.0
57.81402439,56.0
57.82674772,62.0
57.83030303,59.0
57.82779456,57.0
57.81927711,55.0
57.81381381,56.0
57.81437126,58.0
57.85671642,72.0
57.8452381,54.0
57.83976261,56.0
57.84023669,58.0
57.82300885,52.0
57.83235294,61.0
57.82697947,56.0
57.82748538,58.0
57.82798834,58.0
57.82267442,56.0
57.8173913,56.0
57.83526012,64.0
57.85014409,63.0
57.85057471,58.0
57.82808023,50.0
57.82285714,56.0
57.84045584,64.0
57.84090909,58.0
57.83002833,54.0
57.83050847,58.0
57.83098592,58.0
57.82022472,54.0
57.83193277,62.0
57.82960894,57.0
57.8551532,67.0
57.85,56.0
57.83933518,54.0
57.84254144,59.0
57.85399449,62.0
57.85164835,57.0
57.84657534,56.0
57.83333333,53.0
57.84196185,61.0
57.8423913,58.0
57.8401084,57.0
57.85675676,64.0
57.85444744,57.0
57.84946237,56.0
57.85254692,59.0
57.84224599,54.0
57.86133333,65.0
57.8643617,59.0
57.84615385,51.0
57.84391534,57.0
57.8469657,59.0
57.84736842,58.0
57.85826772,62.0
57.86125654,59.0
57.85900783,57.0
57.86197917,59.0
57.84675325,52.0
57.86010363,63.0
57.86563307,60.0
57.85824742,55.0
57.85604113,57.0
57.85384615,57.0
57.86189258,61.0
57.86989796,61.0
57.86768448,57.0
57.8680203,58.0
57.87088608,59.0
57.85353535,51.0
57.86397985,62.0
57.87688442,63.0
57.86967419,55.0
57.8675,57.0
57.86034913,55.0
57.87064677,62.0
57.8808933,62.0
57.86881188,53.0
57.87901235,62.0
57.87684729,57.0
57.85995086,51.0
57.8627451,59.0
57.86797066,60.0
57.87317073,60.0
57.88077859,61.0
57.86165049,50.0
57.86682809,60.0
57.88164251,64.0
57.87710843,56.0
57.87980769,59.0
57.86570743,52.0
57.86602871,58.0
57.87112172,60.0
57.86190476,54.0
57.88123515,66.0
57.87914692,57.0
57.86288416,51.0
57.86320755,58.0
57.87058824,61.0
57.88028169,62.0
57.88290398,59.0
57.86214953,49.0
57.85780886,56.0
57.86976744,63.0
57.86774942,57.0
57.88425926,65.0
57.87528868,54.0
57.87096774,56.0
57.86666667,56.0
57.8646789,57.0
57.87871854,64.0
57.88584475,61.0
57.87015945,51.0
57.85909091,53.0
57.86621315,61.0
57.87330317,61.0
57.87810384,60.0
57.87387387,56.0
57.87640449,59.0
57.87668161,58.0
57.87024609,55.0
57.88392857,64.0
57.88864143,60.0
57.88444444,56.0
57.88026608,56.0
57.87831858,57.0
57.88300221,60.0
57.89207048,62.0
57.88791209,56.0
57.89254386,60.0
57.88621444,55.0
57.87991266,55.0
