std,overcrowding-threshold 
0.487250051,40.0
11.50134857,40.0
0.187117393,40.0
1.223687569,40.0
10.38722233,40.0
4.012147316,40.0
0.229858403,40.0
4.460212004,40.0
1.898533276,40.0
3.042877542,40.0
10.36383481,40.0
11.04085751,40.0
5.913635574,40.0
10.83402255,40.0
8.940802993,40.0
8.713380336,40.0
13.17152256,40.0
14.54673683,40.0
4.533025872,40.0
23.56207676,40.0
11.76198044,40.0
12.9524004,40.0
17.40714055,40.0
16.65608631,40.0
9.481912192,40.0
29.20425049,40.0
11.77711268,40.0
15.05364046,40.0
19.54369678,40.0
15.96669095,40.0
12.28575193,40.0
27.06505878,40.0
14.61656974,40.0
15.0432435,40.0
18.1442515,40.0
12.45554164,40.0
12.96722283,40.0
27.04055297,40.0
11.82031918,40.0
10.07448601,40.0
18.16391676,40.0
13.88629799,40.0
16.47789186,40.0
22.07940924,40.0
15.35885303,40.0
14.30396106,40.0
16.06167612,40.0
12.49513691,40.0
12.22334463,40.0
24.88981037,40.0
10.43981486,40.0
10.74698321,40.0
16.78903167,40.0
11.8104079,40.0
14.31762198,40.0
22.7475565,40.0
17.51501785,40.0
14.27023468,40.0
15.39107363,40.0
11.12163382,40.0
10.77278029,40.0
22.73906544,40.0
9.764486482,40.0
6.483495748,40.0
14.69472026,40.0
8.311018092,40.0
11.46081346,40.0
19.89905215,40.0
16.12536217,40.0
10.01402632,40.0
13.28930192,40.0
12.55279748,40.0
10.05113555,40.0
23.43154541,40.0
9.074263589,40.0
1.52879105,40.0
13.99516193,40.0
10.4355275,40.0
11.45838092,40.0
18.48695,40.0
15.41881125,40.0
10.71960965,40.0
12.58617856,40.0
10.44107445,40.0
9.336695662,40.0
21.30919078,40.0
13.30893079,40.0
3.653385036,40.0
13.99276925,40.0
7.611703266,40.0
13.57107176,40.0
21.30159178,40.0
17.55010684,40.0
6.477098116,40.0
12.58681428,40.0
8.32571303,40.0
9.331312004,40.0
19.18844834,40.0
14.014701,40.0
0.832711275,40.0
13.98586038,40.0
2.666317492,40.0
12.86194884,40.0
15.65626645,40.0
16.83404973,40.0
8.603132504,40.0
12.58283536,40.0
11.85013433,40.0
12.87086408,40.0
19.19354866,40.0
14.71599744,40.0
2.249747857,40.0
14.68942723,40.0
3.368536347,40.0
12.86754187,40.0
17.07393217,40.0
18.94836882,40.0
7.199361447,40.0
12.57310289,40.0
7.607339972,40.0
12.87171526,40.0
16.37292438,40.0
17.53152429,40.0
1.557108058,40.0
14.67577338,40.0
1.584388638,40.0
13.57703579,40.0
13.54898407,40.0
14.70490514,40.0
6.494906731,40.0
13.98241951,40.0
4.074557928,40.0
14.98661489,40.0
15.66169367,40.0
19.65353614,40.0
6.49618425,40.0
16.09851219,40.0
4.069442467,40.0
12.87505741,40.0
16.37750545,40.0
15.41122868,40.0
2.967576652,40.0
9.740785599,40.0
0.0,50.0
0.0,50.0
0.0,50.0
0.707106781,50.0
11.3137085,50.0
3.181980515,50.0
11.03086579,50.0
17.44196727,50.0
3.232488143,50.0
9.01561146,50.0
4.556910368,50.0
9.263098834,50.0
16.64915058,50.0
12.6689965,50.0
2.665248637,50.0
10.35406358,50.0
4.855466564,50.0
19.31285396,50.0
16.42983403,50.0
18.85618083,50.0
0.446593757,50.0
8.308504679,50.0
0.841793787,50.0
22.8202643,50.0
14.69552354,50.0
16.11614205,50.0
3.931513703,50.0
8.45808496,50.0
6.835365551,50.0
21.36472632,50.0
8.729111299,50.0
16.64057958,50.0
2.417848994,50.0
7.247844507,50.0
0.514259477,50.0
24.89431815,50.0
8.788327138,50.0
17.48125098,50.0
5.312856356,50.0
9.285428521,50.0
8.177055341,50.0
24.43053929,50.0
3.069878221,50.0
19.56328761,50.0
5.985741124,50.0
5.206877207,50.0
3.896944039,50.0
22.47369813,50.0
3.610758032,50.0
9.766912415,50.0
10.2602637,50.0
9.347951647,50.0
13.01908368,50.0
21.21320344,50.0
9.712712013,50.0
17.53362926,50.0
13.74358453,50.0
1.78039386,50.0
5.197855111,50.0
17.1290522,50.0
4.326534712,50.0
3.39411255,50.0
9.598105161,50.0
3.775037816,50.0
12.29018929,50.0
14.35205795,50.0
12.73880063,50.0
9.042395808,50.0
6.121222882,50.0
1.850955986,50.0
10.88329568,50.0
12.27335342,50.0
7.917604099,50.0
1.257078722,50.0
4.029540013,50.0
2.302874787,50.0
15.16979748,50.0
8.755098435,50.0
10.73516659,50.0
7.805371008,50.0
7.652864531,50.0
4.764131938,50.0
11.68908617,50.0
7.312518908,50.0
7.923003693,50.0
1.54048263,50.0
5.715086573,50.0
4.834637062,50.0
13.86579504,50.0
11.45834398,50.0
1.954474923,50.0
3.661241778,50.0
6.41835386,50.0
0.753222441,50.0
21.63898816,50.0
3.076666739,50.0
7.242262085,50.0
6.46708077,50.0
14.09839706,50.0
9.141880528,50.0
9.749502589,50.0
2.948635278,50.0
0.819123697,50.0
4.790301822,50.0
21.16514763,50.0
8.451285856,50.0
11.87265957,50.0
3.355421801,50.0
4.381418654,50.0
2.93973097,50.0
21.1288696,50.0
9.192388155,50.0
14.014729,50.0
1.976110915,50.0
2.246471986,50.0
4.081370719,50.0
22.59052447,50.0
7.747695852,50.0
13.99104443,50.0
0.149810759,50.0
2.953210674,50.0
4.083541661,50.0
19.79314602,50.0
7.018904197,50.0
13.97541939,50.0
0.53603256,50.0
5.079855116,50.0
1.273914598,50.0
21.18536459,50.0
7.745028963,50.0
16.10449398,50.0
0.543928293,50.0
6.477314026,50.0
1.992755474,50.0
24.69025483,50.0
10.58549405,50.0
16.82390356,50.0
5.469678925,50.0
9.311099513,50.0
6.90197706,50.0
24.73856314,50.0
7.732717729,50.0
18.20925335,50.0
5.442730365,50.0
7.936408278,50.0
4.056043064,50.0
26.1678275,50.0
7.017792643,50.0
18.20679705,50.0
7.548842664,50.0
10.06084816,50.0
11.78039897,50.0
26.93093443,50.0
0.060476238,50.0
17.50204824,50.0
15.98336822,50.0
8.006273555,50.0
3.286233438,50.0
24.13621172,50.0
2.201876812,50.0
16.08112026,50.0
10.35911434,50.0
8.678527948,50.0
18.78197827,50.0
22.09383335,50.0
12.82277785,50.0
7.636753237,50.0
14.61921972,50.0
11.01731644,50.0
5.328554673,50.0
15.08773404,50.0
5.157720051,50.0
0.496215285,50.0
1.196326008,50.0
4.001488663,50.0
13.82109289,50.0
15.0835978,50.0
2.342291213,50.0
0.922834274,50.0
1.894887273,50.0
6.103240095,50.0
16.61700936,50.0
20.74440336,50.0
9.378877856,50.0
1.591956251,50.0
0.176776695,50.0
10.37344759,50.0
20.86725334,50.0
20.03721301,50.0
0.236955996,50.0
8.676087966,50.0
4.030508653,50.0
9.636643725,50.0
21.54465974,50.0
15.84945044,50.0
4.51236183,50.0
5.896182699,50.0
6.569599227,50.0
11.05168416,50.0
17.32768739,50.0
16.5299535,50.0
1.141977452,50.0
8.713947746,50.0
3.041959371,50.0
8.934625092,50.0
18.03815534,50.0
16.52905217,50.0
3.254064216,50.0
9.428090416,50.0
6.567934141,50.0
15.27891973,50.0
19.42860061,50.0
18.66627854,50.0
6.757539333,50.0
17.90673229,50.0
5.154610181,50.0
13.16863047,50.0
22.25749539,50.0
17.96442251,50.0
5.345467777,50.0
15.09140226,50.0
7.983878384,50.0
16.68899987,50.0
22.24519712,50.0
18.68283926,50.0
5.334868126,50.0
19.32758535,50.0
4.458527271,50.0
16.68086702,50.0
18.71972163,50.0
15.85895383,50.0
10.25919708,50.0
20.76322639,50.0
7.296610492,50.0
15.96908104,50.0
22.23760172,50.0
15.17421063,50.0
7.421624987,50.0
19.3663718,50.0
8.018828582,50.0
15.25161279,50.0
20.82134843,50.0
14.47368362,50.0
11.64096453,50.0
18.68740637,50.0
10.16031301,50.0
15.23310037,50.0
21.50926847,50.0
13.79001362,50.0
8.801768684,50.0
19.40425958,50.0
8.762467232,50.0
15.21829017,50.0
20.08800574,50.0
13.09405245,50.0
13.0174461,50.0
20.13729194,50.0
10.90215026,50.0
15.2014201,50.0
21.48179438,50.0
11.70684895,50.0
10.87856586,50.0
20.86100466,50.0
8.806448195,50.0
17.2905084,50.0
20.04272744,50.0
14.55038973,50.0
11.56890493,50.0
20.17505415,50.0
10.23721758,50.0
14.45757359,50.0
22.15339356,50.0
12.4487323,50.0
9.43675594,50.0
20.18751008,50.0
8.841415447,50.0
17.25854806,50.0
19.30965148,50.0
13.87409876,50.0
13.65377411,50.0
20.91920922,50.0
10.27577676,50.0
14.42145538,50.0
21.41630857,50.0
11.07134328,50.0
8.696915446,50.0
21.63250535,50.0
9.578082763,50.0
16.52708114,50.0
18.58365009,50.0
11.78103513,50.0
15.74165993,50.0
19.54627817,50.0
12.43248704,50.0
11.56952187,50.0
18.57718632,50.0
5.445920701,50.0
7.962117911,50.0
17.43482478,50.0
11.0337132,50.0
10.14544512,50.0
10.81637673,50.0
8.952770575,50.0
14.3341315,50.0
15.31364587,50.0
11.0345874,50.0
3.802147938,50.0
12.24727431,50.0
0.225721383,50.0
4.453854401,50.0
11.77138279,50.0
10.32375901,50.0
2.396432628,50.0
5.208113408,50.0
2.561850127,50.0
11.54340561,50.0
7.524514065,50.0
8.910440515,50.0
1.833570265,50.0
5.221027428,50.0
0.434460593,50.0
9.435456111,50.0
8.921440697,50.0
12.41828835,50.0
4.538180673,50.0
1.704476531,50.0
1.825423352,50.0
15.80361966,50.0
10.32765134,50.0
10.29616459,50.0
7.445039179,50.0
10.20162238,50.0
0.403755836,50.0
13.69699913,50.0
3.968716439,50.0
13.12170009,50.0
4.622578659,50.0
5.966213466,50.0
4.626618553,50.0
15.8324974,50.0
1.134708227,50.0
14.5268849,50.0
6.023886215,50.0
5.979394185,50.0
6.023807623,50.0
15.85029183,50.0
0.293090637,50.0
11.69382949,50.0
10.95506068,50.0
8.818515604,50.0
8.128688843,50.0
16.57256265,50.0
10.17951728,50.0
16.6431241,50.0
15.18576914,50.0
6.715516944,50.0
5.995468764,50.0
20.81595243,50.0
7.360248736,50.0
9.58346956,50.0
13.7875974,50.0
8.815264539,50.0
17.29963183,50.0
21.53159682,50.0
13.71553401,50.0
10.29772815,50.0
10.9746847,50.0
2.482601677,50.0
14.46389811,50.0
18.71911484,50.0
8.795718498,50.0
5.33196735,50.0
6.727997136,50.0
1.752560356,50.0
24.34494714,50.0
15.21224909,50.0
18.69778891,50.0
1.803498413,50.0
7.440563928,50.0
2.484226998,50.0
21.51918104,50.0
13.0945011,50.0
12.35488148,50.0
5.269981691,50.0
9.554249589,50.0
6.691734487,50.0
22.94699253,50.0
6.734001367,50.0
18.70635459,50.0
1.73131815,50.0
7.441889877,50.0
1.040716134,50.0
25.05798353,50.0
7.449875016,50.0
16.59991645,50.0
5.978103269,50.0
7.438047281,50.0
9.508443459,50.0
25.78179007,50.0
1.790863406,50.0
18.71440504,50.0
8.792872824,50.0
5.335922992,50.0
5.257567584,50.0
25.79097414,50.0
1.076412551,50.0
10.94880648,50.0
10.21647384,50.0
8.853602351,50.0
15.85617633,50.0
24.38913291,50.0
10.22200461,50.0
13.78600155,50.0
13.75254038,50.0
3.13832138,50.0
5.952336069,50.0
19.45651165,50.0
3.185380067,50.0
2.465547386,50.0
3.165064085,50.0
1.07500482,50.0
20.09025052,50.0
15.93425661,50.0
13.07477302,50.0
0.346030978,50.0
6.709175898,50.0
9.515161604,50.0
16.5472946,50.0
13.82584196,50.0
7.444446626,50.0
3.194342522,50.0
2.456784956,50.0
1.076246052,50.0
16.56299426,50.0
6.755890886,50.0
8.151279323,50.0
3.194172012,50.0
1.046063931,50.0
0.338181504,50.0
13.74176466,50.0
5.337931373,50.0
11.67529719,50.0
1.06627213,50.0
1.06385975,50.0
1.055073549,50.0
15.86849542,50.0
3.921661879,50.0
8.851518295,50.0
3.893042032,50.0
1.759875136,50.0
3.888299872,50.0
16.58086834,50.0
1.79990817,50.0
10.2624347,50.0
2.478776089,50.0
1.062217676,50.0
2.470988532,50.0
14.4677769,50.0
0.324928718,50.0
7.436972413,50.0
6.009637371,50.0
7.409249316,50.0
12.36286476,50.0
15.18136832,50.0
13.03184053,50.0
11.69164488,50.0
11.66650156,50.0
3.879982917,50.0
2.460489335,50.0
6.717514421,50.0
12.34798409,50.0
9.551959476,50.0
3.886835364,50.0
0.355051498,50.0
9.524264911,50.0
8.841818338,50.0
10.23444025,50.0
6.016349714,50.0
8.82623433,50.0
0.365387814,50.0
10.2198335,50.0
11.67610072,50.0
10.24055268,50.0
7.421687149,50.0
7.406321338,50.0
4.604959864,50.0
17.98529743,50.0
15.92299715,50.0
13.06768179,50.0
0.339063498,50.0
12.36352347,50.0
1.047672496,50.0
20.80420481,50.0
15.22722835,50.0
16.60768645,50.0
2.479167905,50.0
3.88551605,50.0
1.06208579,50.0
22.22762423,50.0
13.10135396,50.0
13.78078847,50.0
0.0,60.0
0.0,60.0
0.0,60.0
0.353553391,60.0
2.121320344,60.0
16.44023266,60.0
13.15218613,60.0
1.414213562,60.0
1.212183053,60.0
3.889087297,60.0
6.599663291,60.0
2.333452378,60.0
9.835212502,60.0
2.651650429,60.0
7.99574591,60.0
7.020560185,60.0
1.36707311,60.0
8.66205807,60.0
10.48181817,60.0
7.896025723,60.0
1.451429709,60.0
1.308147545,60.0
10.67394522,60.0
5.464006946,60.0
11.00627077,60.0
1.649915823,60.0
11.3137085,60.0
0.679910367,60.0
2.749859705,60.0
17.65241572,60.0
10.26523982,60.0
6.505382387,60.0
9.032718882,60.0
8.750446417,60.0
9.342380503,60.0
13.87177127,60.0
5.070965774,60.0
4.694403353,60.0
9.880383943,60.0
6.177880299,60.0
3.263569759,60.0
19.56918017,60.0
9.88224843,60.0
5.539003119,60.0
7.021734781,60.0
16.53665631,60.0
0.267129228,60.0
17.72378519,60.0
3.415175305,60.0
8.426355809,60.0
12.52589155,60.0
8.117585848,60.0
10.03814333,60.0
20.66927514,60.0
1.921195783,60.0
9.218577295,60.0
2.751288203,60.0
20.75863479,60.0
7.889823032,60.0
16.56824337,60.0
5.956475767,60.0
19.17437888,60.0
13.82915393,60.0
9.431892065,60.0
13.45747668,60.0
11.81089295,60.0
0.489535464,60.0
14.4099791,60.0
1.825813032,60.0
13.64300143,60.0
5.779829342,60.0
6.151828996,60.0
4.392029444,60.0
19.37668999,60.0
6.693298436,60.0
8.695502309,60.0
12.06795573,60.0
6.233704518,60.0
5.711953479,60.0
20.88684646,60.0
1.07408625,60.0
12.20643081,60.0
9.262225862,60.0
2.026464556,60.0
7.079587171,60.0
23.74700273,60.0
4.483888883,60.0
7.926173687,60.0
5.738130891,60.0
2.715932864,60.0
12.69614198,60.0
25.20442838,60.0
1.849356197,60.0
13.55800393,60.0
7.116687604,60.0
4.242640687,60.0
4.197981311,60.0
19.63694457,60.0
0.539442287,60.0
3.665410662,60.0
9.228100619,60.0
1.364716088,60.0
8.450276088,60.0
18.2391955,60.0
4.057282599,60.0
7.886960252,60.0
5.010356621,60.0
2.161345256,60.0
9.84662714,60.0
20.36860367,60.0
0.836851145,60.0
3.631957558,60.0
8.504392368,60.0
2.784232951,60.0
14.06078706,60.0
16.90233315,60.0
9.745776071,60.0
6.461493,60.0
9.210519099,60.0
7.029120799,60.0
8.372381972,60.0
16.23988574,60.0
3.482939187,60.0
4.857012153,60.0
9.209634662,60.0
3.489914114,60.0
19.68585279,60.0
9.231671865,60.0
11.96513758,60.0
4.855834849,60.0
6.407812614,60.0
1.359820733,60.0
23.21037526,60.0
9.947706763,60.0
8.469331597,60.0
10.51161722,60.0
7.814839389,60.0
6.280771998,60.0
20.43899893,60.0
1.470577146,60.0
14.09635173,60.0
10.48538341,60.0
6.439185156,60.0
6.244450025,60.0
22.58785858,60.0
0.662912607,60.0
11.98180249,60.0
17.51784402,60.0
10.69318622,60.0
10.44893602,60.0
19.12035719,60.0
14.07613899,60.0
15.51888658,60.0
16.1192434,60.0
8.57309202,60.0
9.045456876,60.0
15.60196898,60.0
7.071067812,60.0
4.918220414,60.0
19.6423523,60.0
11.39820554,60.0
11.15902889,60.0
15.61344476,60.0
16.2198074,60.0
14.09875484,60.0
19.63514806,60.0
10.70516812,60.0
14.66181651,60.0
23.38109967,60.0
13.40135709,60.0
8.468545119,60.0
20.36883475,60.0
9.275090703,60.0
19.60165775,60.0
20.58375578,60.0
18.35632949,60.0
7.762012152,60.0
16.15497936,60.0
4.326534712,60.0
16.7917998,60.0
20.56930173,60.0
10.61053009,60.0
3.512093902,60.0
17.55722826,60.0
7.152211213,60.0
18.20415664,60.0
19.87161165,60.0
22.57799556,60.0
11.30236454,60.0
15.46231903,60.0
0.796898118,60.0
16.08854008,60.0
12.13187917,60.0
8.551572635,60.0
3.58316286,60.0
15.42877838,60.0
5.754761342,60.0
11.86207702,60.0
7.193106546,60.0
14.89566861,60.0
5.674620752,60.0
16.86803227,60.0
4.323553403,60.0
18.21325041,60.0
14.94677437,60.0
16.28078702,60.0
6.350163825,60.0
16.19823738,60.0
1.472285134,60.0
19.64601004,60.0
11.41182379,60.0
12.76496099,60.0
4.963152336,60.0
10.54322894,60.0
4.285797439,60.0
20.36731869,60.0
12.80685491,60.0
16.26672961,60.0
1.410955006,60.0
10.56119119,60.0
2.860715106,60.0
20.38074591,60.0
16.31464922,60.0
11.3137085,60.0
1.407871798,60.0
14.08531454,60.0
2.87242488,60.0
16.1476907,60.0
16.30706608,60.0
14.12352755,60.0
5.650678644,60.0
9.8503049,60.0
2.865159945,60.0
16.86083928,60.0
14.19069231,60.0
9.201453627,60.0
1.399168737,60.0
12.65900911,60.0
2.88511501,60.0
14.73040093,60.0
18.42619679,60.0
13.42029745,60.0
5.64805209,60.0
9.849822146,60.0
2.162059006,60.0
18.97306597,60.0
19.13228919,60.0
11.30795966,60.0
2.822701564,60.0
16.19217504,60.0
2.888062636,60.0
15.43472682,60.0
17.02408876,60.0
16.25223205,60.0
7.054298481,60.0
9.843817237,60.0
2.168460796,60.0
18.97034911,60.0
19.13865669,60.0
7.09025288,60.0
1.389642284,60.0
14.06326602,60.0
5.713747899,60.0
15.44029731,60.0
16.31722835,60.0
16.25542066,60.0
9.165704881,60.0
11.94904128,60.0
2.889338945,60.0
14.73315025,60.0
16.31865761,60.0
11.32680307,60.0
2.126538844,60.0
19.01649303,60.0
6.415763725,60.0
14.74343446,60.0
14.90066835,60.0
19.77849402,60.0
4.247746151,60.0
11.98266204,60.0
3.560878235,60.0
20.40760678,60.0
15.59912789,60.0
7.793219418,60.0
4.242640687,60.0
17.61542421,60.0
2.88052973,60.0
12.63149841,60.0
5.733231637,60.0
16.98774937,60.0
0.721787199,60.0
9.850728952,60.0
1.457952126,60.0
14.05011488,60.0
5.729254261,60.0
2.186258721,60.0
10.63536538,60.0
7.723230485,60.0
1.35469279,60.0
9.102220177,60.0
0.089866414,60.0
8.546563962,60.0
5.699139705,60.0
4.186446771,60.0
0.056008458,60.0
14.03979122,60.0
4.330739237,60.0
3.61179052,60.0
9.238453744,60.0
2.773327895,60.0
2.169376144,60.0
15.45826663,60.0
1.311899076,60.0
5.740709861,60.0
7.132064243,60.0
0.060802175,60.0
2.175195146,60.0
17.56802322,60.0
4.33855738,60.0
0.609268107,60.0
8.556213716,60.0
4.300093113,60.0
4.286697184,60.0
18.98867185,60.0
5.037314872,60.0
0.617627219,60.0
3.61385958,60.0
15.58671573,60.0
0.030273685,60.0
15.47873991,60.0
2.037499175,60.0
3.441253002,60.0
4.323819109,60.0
6.425726382,60.0
4.291479894,60.0
14.75609061,60.0
7.142833873,60.0
10.50348198,60.0
9.972933326,60.0
11.35345711,60.0
4.269756876,60.0
16.89361289,60.0
1.486790505,60.0
16.14353727,60.0
13.51542874,60.0
15.59129342,60.0
2.150014532,60.0
10.54733554,60.0
4.994578446,60.0
22.51769353,60.0
15.62118419,60.0
12.75620633,60.0
5.668941545,60.0
16.20520001,60.0
0.763194571,60.0
17.57180326,60.0
9.97717709,60.0
14.17987447,60.0
2.153011404,60.0
8.429976933,60.0
2.170561763,60.0
18.28460285,60.0
11.38226456,60.0
10.64566839,60.0
2.154435537,60.0
8.428945944,60.0
4.287198101,60.0
17.58493421,60.0
15.60644394,60.0
14.15366454,60.0
0.716688174,60.0
13.38916246,60.0
0.045742757,60.0
17.58452912,60.0
18.42837807,60.0
9.211294754,60.0
0.724077344,60.0
13.38237195,60.0
3.578673046,60.0
17.58787819,60.0
15.60485783,60.0
16.97428436,60.0
4.933044159,60.0
9.856920445,60.0
0.747723881,60.0
18.29638796,60.0
14.19356157,60.0
6.398766805,60.0
5.676952892,60.0
16.201493,60.0
2.177670755,60.0
11.93378675,60.0
1.497402595,60.0
16.30494438,60.0
2.157305421,60.0
8.427851382,60.0
1.353348675,60.0
12.63506966,60.0
2.913921144,60.0
5.727920258,60.0
8.534902903,60.0
8.414570696,60.0
2.891908033,60.0
13.33828538,60.0
3.623264276,60.0
8.551791418,60.0
7.119954207,60.0
5.594155126,60.0
2.884022744,60.0
18.28425623,60.0
5.037919708,60.0
12.0794534,60.0
5.701586065,60.0
3.482329269,60.0
7.107022394,60.0
25.35848884,60.0
8.561955604,60.0
14.18463002,60.0
7.801914389,60.0
6.325053241,60.0
3.565910808,60.0
24.6595072,60.0
9.259571698,60.0
12.05935428,60.0
7.092799226,60.0
7.032710604,60.0
4.976367959,60.0
23.95863681,60.0
8.54820891,60.0
15.58278308,60.0
7.080957417,60.0
8.455681555,60.0
2.145929628,60.0
23.25595636,60.0
12.07143955,60.0
12.74910268,60.0
5.664981914,60.0
11.2796506,60.0
3.561423399,60.0
21.13894108,60.0
14.18401439,60.0
14.15177799,60.0
2.126130594,60.0
10.57780551,60.0
2.145263011,60.0
19.02499461,60.0
14.88261149,60.0
12.02715705,60.0
0.699197309,60.0
11.98609129,60.0
2.151242457,60.0
16.90299477,60.0
14.1781965,60.0
12.73574404,60.0
2.814378646,60.0
9.863672346,60.0
2.857954661,60.0
16.90388382,60.0
15.58884206,60.0
9.204739366,60.0
0.693241942,60.0
13.39198756,60.0
2.159666698,60.0
15.48441408,60.0
17.71126856,60.0
13.43960065,60.0
5.640126992,60.0
9.155970639,60.0
1.447524803,60.0
17.60665667,60.0
17.71083872,60.0
8.500326199,60.0
1.396198103,60.0
15.50541353,60.0
2.167663494,60.0
14.77166951,60.0
17.01224483,60.0
14.85964103,60.0
8.457115695,60.0
9.850677941,60.0
2.871237347,60.0
16.89248637,60.0
14.89628485,60.0
9.220261659,60.0
2.850386963,60.0
16.91358514,60.0
0.762508962,60.0
10.52948925,60.0
6.427847475,60.0
12.05993799,60.0
5.684328746,60.0
13.38019199,60.0
4.288725039,60.0
17.59574862,60.0
13.489532,60.0
16.99060221,60.0
3.548390393,60.0
13.39511152,60.0
5.685309251,60.0
21.14220878,60.0
13.47895732,60.0
0.0,70.0
0.0,70.0
0.0,70.0
5.656854249,70.0
11.3137085,70.0
10.07627163,70.0
5.515432893,70.0
1.885618083,70.0
6.869037303,70.0
8.485281374,70.0
6.913932972,70.0
8.768124087,70.0
10.67088415,70.0
6.422886596,70.0
8.430888545,70.0
9.141880528,70.0
4.666904756,70.0
16.97056275,70.0
7.320634911,70.0
4.439059237,70.0
11.87195069,70.0
9.263098834,70.0
10.03418194,70.0
14.97780727,70.0
8.669744013,70.0
9.310239286,70.0
14.14213562,70.0
9.518745131,70.0
5.81398909,70.0
14.4704352,70.0
7.875706563,70.0
7.424621202,70.0
14.71238303,70.0
10.14256289,70.0
7.992449375,70.0
13.24785352,70.0
7.737768491,70.0
11.72618745,70.0
14.73457644,70.0
8.150336057,70.0
4.460212004,70.0
12.62185604,70.0
6.31222151,70.0
12.47538393,70.0
16.13190122,70.0
10.23697772,70.0
6.583949807,70.0
11.28296473,70.0
4.874523343,70.0
12.53641397,70.0
11.96309228,70.0
12.41679508,70.0
3.771236166,70.0
11.32730671,70.0
4.149249225,70.0
11.19585737,70.0
11.91796338,70.0
8.927223112,70.0
0.955214424,70.0
12.75230505,70.0
6.232127563,70.0
11.9501046,70.0
11.19778935,70.0
10.32147802,70.0
3.064129385,70.0
12.76106769,70.0
5.537190025,70.0
10.56374676,70.0
12.58016841,70.0
10.30504147,70.0
3.084625234,70.0
15.58665376,70.0
4.850154964,70.0
12.64935464,70.0
12.63105812,70.0
11.76281686,70.0
2.347594514,70.0
14.87715451,70.0
6.253762571,70.0
15.46569447,70.0
13.35447237,70.0
12.48927352,70.0
0.934079328,70.0
15.5908422,70.0
6.951796789,70.0
16.88638337,70.0
13.36015871,70.0
13.20480803,70.0
1.62553283,70.0
18.38477631,70.0
7.690779373,70.0
15.46992502,70.0
14.77153836,70.0
12.51271565,70.0
3.010906294,70.0
16.27097838,70.0
8.388519394,70.0
16.8895401,70.0
14.07652778,70.0
12.53310693,70.0
0.892811592,70.0
16.98470488,70.0
6.286949401,70.0
16.18026693,70.0
15.48769804,70.0
13.93816251,70.0
4.404265094,70.0
17.67099871,70.0
7.712089847,70.0
16.87890076,70.0
14.80383188,70.0
12.56721597,70.0
2.261467634,70.0
16.95793584,70.0
7.721856354,70.0
15.4757142,70.0
15.50101039,70.0
14.66636996,70.0
5.088751365,70.0
16.26345597,70.0
7.011647074,70.0
16.88806696,70.0
14.10707248,70.0
11.18619744,70.0
1.529190275,70.0
16.24634855,70.0
7.732919759,70.0
16.88077141,70.0
14.82140356,70.0
14.70561134,70.0
3.650644312,70.0
16.2525774,70.0
7.027885718,70.0
15.48135301,70.0
14.11023607,70.0
12.60127607,70.0
2.933183685,70.0
17.65167296,70.0
7.045260995,70.0
14.76725901,70.0
14.82380691,70.0
13.31381054,70.0
4.332909638,70.0
16.23855784,70.0
7.748505777,70.0
15.47778177,70.0
14.12262923,70.0
12.62137172,70.0
2.915011629,70.0
17.64422529,70.0
6.354469664,70.0
13.35489007,70.0
14.8305111,70.0
11.9231229,70.0
2.906994545,70.0
14.830876,70.0
7.043695936,70.0
16.8889735,70.0
14.13312789,70.0
12.63841487,70.0
0.61371532,70.0
17.65999186,70.0
7.044716006,70.0
17.59473725,70.0
14.13779755,70.0
13.34879631,70.0
0.085709913,70.0
16.95352403,70.0
8.451407995,70.0
18.30901487,70.0
14.83669021,70.0
13.34352091,70.0
0.793944456,70.0
17.66122519,70.0
7.749563336,70.0
17.60452055,70.0
14.1340544,70.0
13.35065815,70.0
2.193229508,70.0
16.24359342,70.0
7.75447269,70.0
15.49349525,70.0
15.53290918,70.0
13.33789879,70.0
3.612813336,70.0
16.25192705,70.0
7.747597003,70.0
16.90973636,70.0
14.83033581,70.0
12.64141432,70.0
3.602877409,70.0
14.83807756,70.0
6.341748252,70.0
15.49742362,70.0
14.83092358,70.0
13.34755171,70.0
2.900950897,70.0
15.54913381,70.0
7.042352816,70.0
15.50635174,70.0
14.12081582,70.0
13.34664049,70.0
1.495126279,70.0
16.96706222,70.0
8.446965243,70.0
14.81458031,70.0
14.10764261,70.0
12.63181046,70.0
3.614101326,70.0
15.55974874,70.0
8.441298656,70.0
15.52604461,70.0
14.8090278,70.0
11.92408841,70.0
2.911420878,70.0
15.5662619,70.0
7.732130431,70.0
14.12249377,70.0
15.50421228,70.0
11.91377618,70.0
5.737574202,70.0
14.15820623,70.0
6.319166936,70.0
13.41910301,70.0
12.68670059,70.0
12.63006353,70.0
3.617244023,70.0
14.16090837,70.0
6.317235913,70.0
12.71861802,70.0
14.79366196,70.0
9.097082459,70.0
3.615121682,70.0
9.936069425,70.0
6.300230377,70.0
14.8492424,70.0
12.67376069,70.0
11.91594775,70.0
2.920917885,70.0
11.35827405,70.0
4.180509966,70.0
11.32843989,70.0
11.25209339,70.0
10.50141228,70.0
0.808953437,70.0
13.4813965,70.0
5.587586646,70.0
13.44940093,70.0
11.25359011,70.0
11.20821273,70.0
0.809339087,70.0
14.18739046,70.0
6.997821691,70.0
15.5675731,70.0
11.96212262,70.0
11.91502765,70.0
