attendance,std 
62.0,1.48683534
62.0,1.478841602
66.0,1.342368488
76.0,8.368683979
51.0,9.259731658
70.0,4.153321936
59.0,3.605874371
62.0,1.476821975
70.0,4.158374076
73.0,6.247324861
55.0,6.447363369
71.0,4.841516839
63.0,0.811198642
59.0,3.621243819
68.0,2.728934713
74.0,6.936717523
52.0,8.576747923
73.0,6.241442529
62.0,1.529161955
62.0,1.521666063
66.0,1.300386617
75.0,7.627142077
51.0,9.298283374
71.0,4.820564499
60.0,2.94345885
65.0,0.589255651
63.0,0.821048158
76.0,8.331852544
53.0,7.894365848
72.0,5.514772046
58.0,4.364328831
62.0,1.52879105
64.0,0.114049481
78.0,9.740558091
52.0,8.604746903
75.0,7.62389675
54.0,7.192651783
59.0,3.640644373
65.0,0.599296779
79.0,10.45192211
49.0,10.71345341
73.0,6.229423015
56.0,5.765879524
60.0,2.924568836
63.0,0.799740857
78.0,9.764222335
50.0,9.991326986
76.0,8.357270664
53.0,7.872253178
61.0,2.205931411
60.0,2.900642285
79.0,10.48974933
54.0,7.157591426
75.0,7.659333117
53.0,7.863974161
57.0,5.01456559
65.0,0.639623561
77.0,9.087198717
54.0,7.146725328
76.0,8.375158187
57.0,5.039218122
56.0,5.722965859
66.0,1.34264405
76.0,8.379785604
50.0,9.964810021
79.0,10.49912149
55.0,6.445658627
61.0,2.194275805
56.0,5.707162242
81.0,11.92337931
50.0,9.95772726
75.0,7.689786245
56.0,5.722887568
55.0,6.40507189
64.0,0.04095213
79.0,10.52501247
47.0,12.05603516
77.0,9.122217253
57.0,5.000831228
58.0,4.277460339
56.0,5.670195887
82.0,12.66678125
49.0,10.62778844
75.0,7.728043888
57.0,4.981291265
53.0,7.780793507
62.0,1.411604312
80.0,11.27471364
49.0,10.60660172
77.0,9.158839294
56.0,5.669710736
58.0,4.240078706
56.0,5.633879661
81.0,12.00046688
49.0,10.58886069
77.0,9.177235867
54.0,7.061002235
54.0,7.03596322
59.0,3.488060306
82.0,12.73041187
46.0,12.68078161
78.0,9.911856943
51.0,9.148039995
58.0,4.183715122
57.0,4.873898644
81.0,12.05495147
48.0,11.24081089
78.0,9.938240514
54.0,7.008321135
52.0,8.39388662
66.0,1.500504559
82.0,12.7709218
43.0,14.75639
72.0,5.730412337
58.0,4.155139179
60.0,2.731789198
58.0,4.132228665
80.0,11.38629231
50.0,9.794479078
72.0,5.742916588
58.0,4.142950223
59.0,3.424615195
63.0,0.59424609
79.0,10.68465896
51.0,9.084834697
73.0,6.450638636
57.0,4.847432982
61.0,2.012534685
62.0,1.301257208
78.0,9.980564504
52.0,8.377531769
74.0,7.15609964
54.0,6.963998015
61.0,2.007916426
62.0,1.296731871
76.0,8.575879431
52.0,8.368531656
77.0,9.280227507
54.0,6.961608558
57.0,4.825349053
64.0,0.124015651
77.0,9.28782588
48.0,11.18396414
78.0,9.998662351
54.0,6.950709211
58.0,4.109790322
60.0,2.687433023
81.0,12.12517743
47.0,11.88066799
74.0,7.189624637
54.0,6.931757222
56.0,5.501122399
62.0,1.254747345
81.0,12.14424516
47.0,11.86228987
73.0,6.503302661
53.0,7.616431693
56.0,5.479043772
64.0,0.177292079
79.0,10.75254527
46.0,12.54550901
74.0,7.232517048
55.0,6.184637121
63.0,0.526266254
58.0,4.050161764
76.0,8.652966697
55.0,6.178622501
72.0,5.82559564
59.0,3.357254859
59.0,3.347771088
68.0,3.007693633
75.0,7.935088738
53.0,7.599912379
75.0,7.934212123
61.0,1.959808488
58.0,4.069792363
68.0,2.992961667
76.0,8.625921397
49.0,10.43712984
72.0,5.810319732
59.0,3.372802482
63.0,0.542887993
63.0,0.541408734
77.0,9.33265662
48.0,11.14315971
71.0,5.10645762
57.0,4.780118079
66.0,1.57958531
58.0,4.066337924
76.0,8.638424822
55.0,6.194255403
71.0,5.105837529
59.0,3.370479803
62.0,1.245854805
65.0,0.873155603
74.0,7.21807159
58.0,4.084887206
74.0,7.209897677
58.0,4.093095911
61.0,1.966640735
68.0,2.975358404
72.0,5.788749815
56.0,5.510682305
76.0,8.609207305
58.0,4.108126801
59.0,3.392299455
69.0,3.669359742
74.0,7.186513817
51.0,9.053845605
76.0,8.601936046
59.0,3.410223843
60.0,2.696291009
66.0,1.542454591
77.0,9.297210517
47.0,11.88612827
73.0,6.482401417
56.0,5.524602358
63.0,0.573424902
61.0,1.982706359
78.0,10.01326212
50.0,9.761565466
73.0,6.485875993
56.0,5.521339928
59.0,3.391686203
65.0,0.848873911
80.0,11.42753544
46.0,12.58340389
72.0,5.787291423
54.0,6.923825238
63.0,0.558511878
60.0,2.673374794
78.0,10.03037768
53.0,7.628953018
72.0,5.792185691
57.0,4.802925774
60.0,2.675220655
64.0,0.152842558
77.0,9.323085617
56.0,5.513092587
74.0,7.197813367
56.0,5.517096674
60.0,2.682358118
68.0,2.967530098
76.0,8.604233917
48.0,11.16866095
77.0,9.315720734
57.0,4.815216712
60.0,2.687660497
61.0,1.975979689
78.0,10.02169081
49.0,10.46030376
76.0,8.611782129
51.0,9.045141663
59.0,3.380551598
63.0,0.550866786
78.0,10.03288099
50.0,9.743963513
77.0,9.32677044
52.0,8.332048302
55.0,6.196739832
67.0,2.283398752
78.0,10.03901376
47.0,11.85471637
78.0,10.043126
57.0,4.795412358
59.0,3.37368502
57.0,4.7772824
82.0,12.87184645
52.0,8.322943394
75.0,7.923022458
57.0,4.794339385
53.0,7.606049916
64.0,0.171748037
77.0,9.34369048
53.0,7.610255989
78.0,10.04552786
56.0,5.498867268
57.0,4.781388711
62.0,1.243163974
76.0,8.637675077
49.0,10.43172585
82.0,12.87510952
52.0,8.32023932
53.0,7.596865162
59.0,3.34707261
82.0,12.88890169
49.0,10.42344455
81.0,12.17811658
48.0,11.13282072
48.0,11.10933375
62.0,1.207291789
84.0,14.31891232
50.0,9.702335184
85.0,15.01492433
46.0,12.53601417
42.0,15.33243204
60.0,2.599095196
85.0,15.04729098
54.0,6.858789379
86.0,15.73604781
45.0,13.22799964
41.0,16.02338885
63.0,0.46608065
80.0,11.53105689
49.0,10.36800741
86.0,15.76270892
47.0,11.79039352
44.0,13.88343802
54.0,6.798552014
86.0,15.79682275
52.0,8.228151636
84.0,14.37023459
48.0,11.06330449
43.0,14.56952346
59.0,3.249290279
28.0,0.0
54.0,0.0
54.0,0.0
59.0,1.767766953
54.0,1.178511302
44.0,6.187184335
45.0,4.384062043
41.0,6.01040764
58.0,5.151777977
48.0,1.679378605
40.0,6.521095871
36.0,8.414570696
44.0,2.507014951
42.0,3.594459471
52.0,3.20917693
41.0,4.242640687
47.0,0.0
41.0,3.977475644
40.0,4.409018753
43.0,2.160604054
53.0,4.652018297
42.0,2.969848481
39.0,4.848732214
39.0,4.628335295
36.0,6.45619235
57.0,8.043339636
46.0,0.254558441
36.0,6.554335933
43.0,1.545159263
42.0,2.171827971
36.0,6.193280083
58.0,9.050966799
45.0,0.136859377
39.0,4.242640687
38.0,4.799755121
38.0,4.658585853
46.0,0.969746443
48.0,2.317738894
40.0,3.248868995
40.0,3.163372442
40.0,3.082260328
37.0,5.073491155
55.0,7.46773747
46.0,1.077496048
38.0,4.4728615
39.0,3.680169384
41.0,2.215601248
41.0,2.167436003
48.0,2.723113349
42.0,1.487870519
40.0,2.842857875
43.0,0.707106781
43.0,0.693241942
42.0,1.37341894
53.0,6.283911206
36.0,5.630665109
36.0,5.52828938
45.0,0.820748942
41.0,1.972455758
47.0,2.23104381
48.0,2.888351428
36.0,5.50364778
42.0,1.240334846
49.0,3.649583387
38.0,4.063058013
48.0,2.961009646
43.0,0.565685425
36.0,5.431865728
42.0,1.171475414
45.0,0.935876622
40.0,2.561981091
50.0,4.444671196
39.0,3.286552645
37.0,4.635477788
51.0,5.191907325
45.0,0.93643871
35.0,6.052834047
51.0,5.19165242
46.0,1.634610481
38.0,3.970676541
40.0,2.524102687
49.0,3.791860114
40.0,2.540346584
44.0,0.284567363
45.0,0.979726263
41.0,1.826692518
46.0,1.688737372
42.0,1.126437547
36.0,5.307364691
55.0,8.035304332
40.0,2.542406404
38.0,3.912657523
49.0,3.823038861
45.0,0.983800739
38.0,3.923302141
43.0,0.383643041
45.0,1.019722411
40.0,2.489605125
42.0,1.064305052
41.0,1.753336202
47.0,2.464159995
44.0,0.339411255
47.0,2.436367919
40.0,2.488738573
46.0,1.736873938
36.0,5.282903548
45.0,1.070761697
42.0,1.040647716
44.0,0.370074577
44.0,0.366647961
44.0,0.363284218
39.0,3.143411055
44.0,0.388590213
49.0,3.889087297
41.0,1.752122998
42.0,1.035849408
40.0,2.428758075
37.0,4.510853604
48.0,3.239395169
49.0,3.913057018
40.0,2.430308181
43.0,0.306412939
34.0,6.615246912
37.0,4.457091104
54.0,7.502230483
48.0,3.233302782
43.0,0.299813275
39.0,3.103413095
40.0,2.37743776
40.0,2.358864028
47.0,2.570799073
47.0,2.551023695
42.0,0.976994866
37.0,4.478342948
38.0,3.742881007
44.0,0.49603013
52.0,6.107307458
41.0,1.658581347
40.0,2.348420332
38.0,3.735368431
43.0,0.198396867
48.0,3.313300346
45.0,1.183526244
48.0,3.28157302
39.0,3.06083285
33.0,7.252754971
42.0,0.882664327
50.0,4.741489992
44.0,0.495455772
43.0,0.210220935
38.0,3.720615547
38.0,3.695811443
51.0,5.460175542
45.0,1.209524757
41.0,1.608321306
47.0,2.617213411
35.0,5.83020946
36.0,5.090262277
54.0,7.589012269
46.0,1.919929172
38.0,3.713422404
43.0,0.176776695
38.0,3.689252771
42.0,0.855511908
50.0,4.771886253
40.0,2.285162159
45.0,1.242793737
42.0,0.873234278
37.0,4.382368374
50.0,4.781388711
47.0,2.644328318
35.0,5.806594509
46.0,1.960050376
40.0,2.269319437
35.0,5.771299278
51.0,5.510556295
44.0,0.557604205
41.0,1.554831388
42.0,0.842935202
42.0,0.838199611
46.0,1.979108924
48.0,3.374470695
34.0,6.488974384
43.0,0.124326467
41.0,1.530132707
41.0,1.521816768
44.0,0.596263015
49.0,4.109582959
40.0,2.242322573
44.0,0.582986974
39.0,2.936924991
41.0,1.514697158
54.0,7.637493663
38.0,3.657067884
40.0,2.231233315
42.0,0.81280831
46.0,2.005282308
40.0,2.225943286
47.0,2.709977765
43.0,0.11785113
42.0,0.820812394
39.0,2.927422074
45.0,1.308675237
46.0,2.005802899
43.0,0.114948393
41.0,1.521666063
38.0,3.625215742
45.0,1.318101961
45.0,1.311734319
41.0,1.509401014
45.0,1.312714981
41.0,1.508494467
41.0,1.501345204
47.0,2.728364844
45.0,1.307981558
41.0,1.513340681
42.0,0.802483975
37.0,4.317934465
45.0,1.332749647
50.0,4.845951977
41.0,1.511077505
42.0,0.800316311
38.0,3.612323783
40.0,2.188208823
45.0,1.341283267
49.0,4.151095613
43.0,0.091138207
41.0,1.498690921
39.0,2.900072305
43.0,0.071330947
46.0,2.041037478
44.0,0.624098594
41.0,1.49074027
38.0,3.596491387
43.0,0.060695861
42.0,0.764521434
48.0,3.463318745
44.0,0.632201402
40.0,2.186958948
42.0,0.769498556
43.0,0.062130721
41.0,1.470192849
49.0,4.169289361
36.0,5.002342188
41.0,1.460772034
45.0,1.362049947
46.0,2.060711191
46.0,2.052334316
45.0,1.33978127
32.0,7.820943148
39.0,2.859664774
48.0,3.490279072
42.0,0.749364159
47.0,2.775113518
42.0,0.757414774
36.0,4.980370203
44.0,0.673831168
44.0,0.671199015
39.0,2.853189619
52.0,6.314627999
39.0,2.866649113
38.0,3.560010679
50.0,4.906399926
48.0,3.478857408
38.0,3.578551809
45.0,1.366001736
42.0,0.752468348
39.0,2.862984975
44.0,0.670030021
43.0,0.036938414
40.0,2.150235491
48.0,3.493631282
40.0,2.155240595
44.0,0.670711579
49.0,4.190837993
39.0,2.869718032
39.0,2.859282693
50.0,4.901069828
37.0,4.275826204
47.0,2.785186782
44.0,0.661486989
38.0,3.568363864
44.0,0.671877262
51.0,5.601689891
36.0,4.987226626
44.0,0.667269779
42.0,0.744322928
35.0,5.674161059
50.0,4.915254455
44.0,0.670278303
41.0,1.446021134
43.0,0.03169789
40.0,2.145619546
39.0,2.842956716
51.0,5.623067577
44.0,0.671029905
39.0,2.854793818
40.0,2.140431338
44.0,0.685679303
46.0,2.092846245
44.0,0.676363008
44.0,0.674108465
40.0,2.147161455
41.0,1.435286281
37.0,4.249641744
46.0,2.107364289
43.0,0.013910297
43.0,0.013864839
45.0,1.395787327
40.0,2.13279935
43.0,0.011441857
49.0,4.217549801
40.0,2.139509586
43.0,0.018130943
37.0,4.247158941
38.0,3.528778109
52.0,6.35049233
46.0,2.101181226
41.0,1.429827908
43.0,0.015565244
35.0,5.654637614
43.0,0.002209709
51.0,5.641434475
41.0,1.425193481
40.0,2.125698714
43.0,0.004364857
37.0,4.233937834
49.0,4.238302609
53.0,7.045118939
36.0,4.960526535
42.0,0.715703824
38.0,3.533391158
34.0,6.342598288
51.0,5.661113929
44.0,0.709230225
41.0,1.407862304
43.0,0.0063323
43.0,0.006313453
43.0,0.006294719
49.0,4.236364591
37.0,4.236383105
39.0,2.813869044
42.0,0.690517766
41.0,1.393537925
47.0,2.84079634
49.0,4.242640687
40.0,2.115171589
42.0,0.698932136
43.0,0.008151087
36.0,4.927396392
47.0,2.842609782
44.0,0.719228612
39.0,2.808281632
43.0,0.020088261
42.0,0.685072292
42.0,0.68313706
48.0,3.549476857
42.0,0.691216741
42.0,0.68928056
43.0,0.017776427
42.0,0.687410213
42.0,0.685500741
46.0,2.1369903
41.0,1.394680226
43.0,0.019479526
45.0,1.429754371
39.0,2.805179779
42.0,0.681990967
48.0,3.550947678
39.0,2.805369295
44.0,0.728185845
43.0,0.021022093
35.0,5.620641234
49.0,4.267351408
47.0,2.845488682
38.0,3.509064668
43.0,0.026398653
43.0,0.026328444
36.0,4.910359557
50.0,4.975936608
44.0,0.731361103
39.0,2.7967934
39.0,2.789452735
45.0,1.449383795
45.0,1.445599503
48.0,3.557630993
39.0,2.799040869
38.0,3.497064366
48.0,3.564768295
39.0,2.791978322
43.0,0.036355104
48.0,3.562730321
37.0,4.204663085
44.0,0.743183658
49.0,4.267830242
35.0,5.61737113
42.0,0.665933475
49.0,4.272996281
39.0,2.791023491
42.0,0.668020477
45.0,1.449657511
36.0,4.902017761
47.0,2.868984372
43.0,0.040456358
42.0,0.664996204
43.0,0.042006343
46.0,2.15798514
38.0,3.490251206
46.0,2.161279695
41.0,1.370885941
39.0,2.778289969
45.0,1.460779131
43.0,0.04645227
42.0,0.659050981
46.0,2.164123417
43.0,0.042699685
43.0,0.042596794
47.0,2.864122419
34.0,6.313090039
43.0,0.050749291
45.0,1.461466521
45.0,1.457986839
46.0,2.15995088
40.0,2.077754523
35.0,5.600018243
46.0,2.173019188
47.0,2.873349203
42.0,0.660630279
44.0,0.751818451
37.0,4.188120772
41.0,1.356524198
50.0,4.995791631
45.0,1.456869656
43.0,0.042557353
42.0,0.663014672
33.0,7.010784515
45.0,1.471107211
49.0,4.289673019
40.0,2.069541357
44.0,0.757153152
42.0,0.65556369
35.0,5.592571815
50.0,5.002660221
50.0,4.991341985
37.0,4.191562996
41.0,1.360065746
37.0,4.179080527
34.0,6.286274411
53.0,7.132761692
47.0,2.883669842
42.0,0.650412251
44.0,0.762103975
38.0,3.472819336
42.0,0.642966564
50.0,5.0028195
40.0,2.063692698
40.0,2.05915711
41.0,1.349085306
41.0,1.34613326
47.0,2.890183176
48.0,3.589452724
39.0,2.768476767
41.0,1.351325541
41.0,1.348400594
37.0,4.167806492
52.0,6.424918512
41.0,1.350345853
40.0,2.0530375
41.0,1.34304864
48.0,3.598992207
41.0,1.347875186
49.0,4.299811023
38.0,3.47097851
37.0,4.169233415
46.0,2.190087599
40.0,2.048222807
50.0,5.012270594
45.0,1.4736343
37.0,4.174450096
41.0,1.343207024
48.0,3.599011133
40.0,2.053555944
50.0,5.007080451
38.0,3.470984739
38.0,3.463798435
43.0,0.071587257
42.0,0.634209175
45.0,1.484051269
47.0,2.892313569
38.0,3.46453343
40.0,2.046126984
50.0,5.014685846
41.0,1.34652717
46.0,2.184557535
38.0,3.465253516
35.0,5.575265006
51.0,5.726850678
45.0,1.481217632
43.0,0.066869253
44.0,0.772421865
42.0,0.640505541
44.0,0.0
58.0,0.0
48.0,0.0
40.0,2.828427125
55.0,5.185449729
57.0,4.949747468
53.0,1.697056275
55.0,2.592724864
50.0,0.808122036
56.0,3.00520382
51.0,0.471404521
51.0,0.424264069
44.0,4.885465034
41.0,6.422886596
51.0,0.598321123
61.0,7.121575439
47.0,2.592724864
52.0,0.883883476
54.0,2.16291486
55.0,2.710575995
57.0,3.90769537
49.0,1.661700936
58.0,4.478342948
41.0,7.199632681
43.0,5.533879157
54.0,2.150783126
51.0,0.028284271
51.0,0.027196415
47.0,2.697481425
53.0,1.489975003
62.0,7.583110653
56.0,3.229120967
51.0,0.29652865
50.0,0.972271824
40.0,7.799602071
52.0,0.665512265
50.0,0.727309832
49.0,1.394571707
52.0,0.707106781
45.0,4.130992248
57.0,4.242640687
55.0,2.757716447
61.0,6.829616716
48.0,2.306514977
52.0,0.509774656
44.0,5.030100512
51.0,0.07856742
49.0,1.460329222
49.0,1.429258388
43.0,5.553734511
50.0,0.591660776
56.0,3.577960313
60.0,6.280771998
55.0,2.692445051
45.0,4.296007237
57.0,4.111694987
52.0,0.565685425
50.0,0.833375849
48.0,2.208158018
44.0,4.949747468
47.0,2.780487682
50.0,0.648181216
55.0,2.840019039
56.0,3.489914114
55.0,2.738635787
45.0,4.264737774
55.0,2.76315573
52.0,0.632110607
51.0,0.073876828
51.0,0.072790404
44.0,4.949747468
44.0,4.87903679
52.0,0.766862284
51.0,0.058925565
57.0,4.242640687
55.0,2.790205137
50.0,0.735391052
48.0,2.121320344
51.0,0.0
55.0,2.792165239
46.0,3.526583187
44.0,4.87903679
43.0,5.517178836
52.0,0.836455583
59.0,5.716489761
54.0,2.154992095
56.0,3.527215003
49.0,1.40599139
46.0,3.486767921
56.0,3.54356921
53.0,1.406268542
49.0,1.40635682
42.0,6.286256989
43.0,5.518507271
56.0,3.634376789
52.0,0.797375732
58.0,4.986963615
49.0,1.362653693
54.0,2.150479386
49.0,1.37092131
56.0,3.542676399
57.0,4.207285348
40.0,7.73616825
46.0,3.459277292
48.0,2.025208742
49.0,1.305427904
55.0,2.909239328
51.0,0.080049824
53.0,1.480298308
54.0,2.167151339
50.0,0.655209036
57.0,4.255497174
54.0,2.114950012
44.0,4.911866748
45.0,4.167549702
45.0,4.130992248
56.0,3.615467716
56.0,3.584299891
49.0,1.353777085
50.0,0.641190047
49.0,1.336966603
58.0,4.985102807
55.0,2.84011484
52.0,0.712902738
51.0,0.005748836
42.0,6.30693629
47.0,2.749231165
54.0,2.183051888
51.0,0.061245469
52.0,0.762349498
46.0,3.453312187
53.0,1.48492424
59.0,5.683843058
56.0,3.535533906
54.0,2.105370567
49.0,1.419490479
43.0,5.620189453
50.0,0.665512265
53.0,1.445181743
53.0,1.434709411
49.0,1.383690968
45.0,4.182031534
54.0,2.166454819
58.0,4.959706719
56.0,3.520699498
53.0,1.389661244
49.0,1.428843358
45.0,4.228111096
48.0,2.092458842
57.0,4.242640687
51.0,0.0
47.0,2.809570944
47.0,2.790964514
55.0,2.847035198
59.0,5.638367798
48.0,2.125911946
58.0,4.913251634
45.0,4.251706159
48.0,2.116816479
49.0,1.400787484
56.0,3.526639481
51.0,0.008838835
46.0,3.522358003
47.0,2.797873128
54.0,2.138672657
55.0,2.828427125
56.0,3.514106428
53.0,1.384395807
45.0,4.246874859
52.0,0.698688843
49.0,1.414213562
50.0,0.70294733
49.0,1.40180818
